id,class,category,design,rating,audioFile,vibrationFile,target,fold,clip_id,take,ratingCategory
3-118059-A-18,A,toilet_flush,percept,0,3-118059-A-18.wav,3-118059-A-18-vib-percept.wav,18,3,118059,A,Very Poor
3-118059-A-18,A,toilet_flush,pitchmatch,65,3-118059-A-18.wav,3-118059-A-18-vib-pitchmatch.wav,18,3,118059,A,Good
3-118487-A-26,A,laughing,freqshift,87.5,3-118487-A-26.wav,3-118487-A-26-vib-freqshift.wav,26,3,118487,A,Excellent
3-118487-A-26,A,laughing,hapticgen,79.5,3-118487-A-26.wav,3-118487-A-26-vib-hapticgen.wav,26,3,118487,A,Good
3-118487-A-26,A,laughing,percept,74,3-118487-A-26.wav,3-118487-A-26-vib-percept.wav,26,3,118487,A,Good
3-118487-A-26,A,laughing,pitchmatch,73.5,3-118487-A-26.wav,3-118487-A-26-vib-pitchmatch.wav,26,3,118487,A,Good
3-118656-A-41,A,chainsaw,freqshift,48.5,3-118656-A-41.wav,3-118656-A-41-vib-freqshift.wav,41,3,118656,A,Fair
3-118656-A-41,A,chainsaw,hapticgen,21.5,3-118656-A-41.wav,3-118656-A-41-vib-hapticgen.wav,41,3,118656,A,Poor
3-118656-A-41,A,chainsaw,percept,4.5,3-118656-A-41.wav,3-118656-A-41-vib-percept.wav,41,3,118656,A,Very Poor
3-118656-A-41,A,chainsaw,pitchmatch,77.5,3-118656-A-41.wav,3-118656-A-41-vib-pitchmatch.wav,41,3,118656,A,Good
3-118657-A-41,A,chainsaw,freqshift,94.5,3-118657-A-41.wav,3-118657-A-41-vib-freqshift.wav,41,3,118657,A,Excellent
3-118657-A-41,A,chainsaw,hapticgen,69,3-118657-A-41.wav,3-118657-A-41-vib-hapticgen.wav,41,3,118657,A,Good
3-118657-A-41,A,chainsaw,percept,8,3-118657-A-41.wav,3-118657-A-41-vib-percept.wav,41,3,118657,A,Very Poor
3-118657-A-41,A,chainsaw,pitchmatch,40,3-118657-A-41.wav,3-118657-A-41-vib-pitchmatch.wav,41,3,118657,A,Fair
3-118657-B-41,B,chainsaw,freqshift,89.5,3-118657-B-41.wav,3-118657-B-41-vib-freqshift.wav,41,3,118657,B,Excellent
3-118657-B-41,B,chainsaw,hapticgen,23.5,3-118657-B-41.wav,3-118657-B-41-vib-hapticgen.wav,41,3,118657,B,Poor
3-118657-B-41,B,chainsaw,percept,42,3-118657-B-41.wav,3-118657-B-41-vib-percept.wav,41,3,118657,B,Fair
3-118657-B-41,B,chainsaw,pitchmatch,85,3-118657-B-41.wav,3-118657-B-41-vib-pitchmatch.wav,41,3,118657,B,Excellent
3-118658-B-41,B,chainsaw,freqshift,84.5,3-118658-B-41.wav,3-118658-B-41-vib-freqshift.wav,41,3,118658,B,Excellent
3-118658-B-41,B,chainsaw,hapticgen,81,3-118658-B-41.wav,3-118658-B-41-vib-hapticgen.wav,41,3,118658,B,Excellent
3-118658-B-41,B,chainsaw,percept,3,3-118658-B-41.wav,3-118658-B-41-vib-percept.wav,41,3,118658,B,Very Poor
3-118658-B-41,B,chainsaw,pitchmatch,0.5,3-118658-B-41.wav,3-118658-B-41-vib-pitchmatch.wav,41,3,118658,B,Very Poor
3-119120-A-48,A,fireworks,freqshift,82,3-119120-A-48.wav,3-119120-A-48-vib-freqshift.wav,48,3,119120,A,Excellent
3-119120-A-48,A,fireworks,hapticgen,63,3-119120-A-48.wav,3-119120-A-48-vib-hapticgen.wav,48,3,119120,A,Good
3-119120-A-48,A,fireworks,percept,73.5,3-119120-A-48.wav,3-119120-A-48-vib-percept.wav,48,3,119120,A,Good
3-119120-A-48,A,fireworks,pitchmatch,96,3-119120-A-48.wav,3-119120-A-48-vib-pitchmatch.wav,48,3,119120,A,Excellent
3-119120-C-48,C,fireworks,freqshift,54,3-119120-C-48.wav,3-119120-C-48-vib-freqshift.wav,48,3,119120,C,Fair
3-119120-C-48,C,fireworks,hapticgen,43.5,3-119120-C-48.wav,3-119120-C-48-vib-hapticgen.wav,48,3,119120,C,Fair
3-119120-C-48,C,fireworks,percept,47.5,3-119120-C-48.wav,3-119120-C-48-vib-percept.wav,48,3,119120,C,Fair
3-119120-C-48,C,fireworks,pitchmatch,81.5,3-119120-C-48.wav,3-119120-C-48-vib-pitchmatch.wav,48,3,119120,C,Excellent
3-119120-D-48,D,fireworks,freqshift,77,3-119120-D-48.wav,3-119120-D-48-vib-freqshift.wav,48,3,119120,D,Good
3-119120-D-48,D,fireworks,hapticgen,65.5,3-119120-D-48.wav,3-119120-D-48-vib-hapticgen.wav,48,3,119120,D,Good
3-119120-D-48,D,fireworks,percept,4,3-119120-D-48.wav,3-119120-D-48-vib-percept.wav,48,3,119120,D,Very Poor
3-119120-D-48,D,fireworks,pitchmatch,71.5,3-119120-D-48.wav,3-119120-D-48-vib-pitchmatch.wav,48,3,119120,D,Good
3-119120-E-48,E,fireworks,freqshift,39,3-119120-E-48.wav,3-119120-E-48-vib-freqshift.wav,48,3,119120,E,Poor
3-119120-E-48,E,fireworks,hapticgen,65.5,3-119120-E-48.wav,3-119120-E-48-vib-hapticgen.wav,48,3,119120,E,Good
3-119120-E-48,E,fireworks,percept,52.5,3-119120-E-48.wav,3-119120-E-48-vib-percept.wav,48,3,119120,E,Fair
3-119120-E-48,E,fireworks,pitchmatch,75.5,3-119120-E-48.wav,3-119120-E-48-vib-pitchmatch.wav,48,3,119120,E,Good
3-120526-A-37,A,clock_alarm,freqshift,31.5,3-120526-A-37.wav,3-120526-A-37-vib-freqshift.wav,37,3,120526,A,Poor
3-120526-A-37,A,clock_alarm,hapticgen,84.5,3-120526-A-37.wav,3-120526-A-37-vib-hapticgen.wav,37,3,120526,A,Excellent
3-120526-A-37,A,clock_alarm,percept,35.5,3-120526-A-37.wav,3-120526-A-37-vib-percept.wav,37,3,120526,A,Poor
3-120526-A-37,A,clock_alarm,pitchmatch,48.5,3-120526-A-37.wav,3-120526-A-37-vib-pitchmatch.wav,37,3,120526,A,Fair
3-121348-A-9,A,crow,freqshift,46.5,3-121348-A-9.wav,3-121348-A-9-vib-freqshift.wav,9,3,121348,A,Fair
3-121348-A-9,A,crow,hapticgen,48,3-121348-A-9.wav,3-121348-A-9-vib-hapticgen.wav,9,3,121348,A,Fair
3-121348-A-9,A,crow,percept,16.5,3-121348-A-9.wav,3-121348-A-9-vib-percept.wav,9,3,121348,A,Very Poor
3-121348-A-9,A,crow,pitchmatch,21,3-121348-A-9.wav,3-121348-A-9-vib-pitchmatch.wav,9,3,121348,A,Poor
3-123224-A-19,A,thunderstorm,freqshift,87.5,3-123224-A-19.wav,3-123224-A-19-vib-freqshift.wav,19,3,123224,A,Excellent
3-123224-A-19,A,thunderstorm,hapticgen,15,3-123224-A-19.wav,3-123224-A-19-vib-hapticgen.wav,19,3,123224,A,Very Poor
3-123224-A-19,A,thunderstorm,percept,34.5,3-123224-A-19.wav,3-123224-A-19-vib-percept.wav,19,3,123224,A,Poor
3-123224-A-19,A,thunderstorm,pitchmatch,70,3-123224-A-19.wav,3-123224-A-19-vib-pitchmatch.wav,19,3,123224,A,Good
3-124600-A-19,A,thunderstorm,freqshift,72.5,3-124600-A-19.wav,3-124600-A-19-vib-freqshift.wav,19,3,124600,A,Good
3-124600-A-19,A,thunderstorm,hapticgen,53.5,3-124600-A-19.wav,3-124600-A-19-vib-hapticgen.wav,19,3,124600,A,Fair
3-124600-A-19,A,thunderstorm,percept,48.5,3-124600-A-19.wav,3-124600-A-19-vib-percept.wav,19,3,124600,A,Fair
3-124600-A-19,A,thunderstorm,pitchmatch,85.5,3-124600-A-19.wav,3-124600-A-19-vib-pitchmatch.wav,19,3,124600,A,Excellent
3-124795-A-28,A,snoring,freqshift,71,3-124795-A-28.wav,3-124795-A-28-vib-freqshift.wav,28,3,124795,A,Good
3-124795-A-28,A,snoring,hapticgen,74.5,3-124795-A-28.wav,3-124795-A-28-vib-hapticgen.wav,28,3,124795,A,Good
3-124795-A-28,A,snoring,percept,53.5,3-124795-A-28.wav,3-124795-A-28-vib-percept.wav,28,3,124795,A,Fair
3-124795-A-28,A,snoring,pitchmatch,80.5,3-124795-A-28.wav,3-124795-A-28-vib-pitchmatch.wav,28,3,124795,A,Excellent
3-126113-A-26,A,laughing,freqshift,64,3-126113-A-26.wav,3-126113-A-26-vib-freqshift.wav,26,3,126113,A,Good
3-126113-A-26,A,laughing,hapticgen,83,3-126113-A-26.wav,3-126113-A-26-vib-hapticgen.wav,26,3,126113,A,Excellent
3-126113-A-26,A,laughing,percept,82.5,3-126113-A-26.wav,3-126113-A-26-vib-percept.wav,26,3,126113,A,Excellent
3-126113-A-26,A,laughing,pitchmatch,93.5,3-126113-A-26.wav,3-126113-A-26-vib-pitchmatch.wav,26,3,126113,A,Excellent
3-126391-A-27,A,brushing_teeth,freqshift,25,3-126391-A-27.wav,3-126391-A-27-vib-freqshift.wav,27,3,126391,A,Poor
3-126391-A-27,A,brushing_teeth,hapticgen,71,3-126391-A-27.wav,3-126391-A-27-vib-hapticgen.wav,27,3,126391,A,Good
3-126391-A-27,A,brushing_teeth,percept,20,3-126391-A-27.wav,3-126391-A-27-vib-percept.wav,27,3,126391,A,Poor
3-126391-A-27,A,brushing_teeth,pitchmatch,90,3-126391-A-27.wav,3-126391-A-27-vib-pitchmatch.wav,27,3,126391,A,Excellent
3-126391-B-27,B,brushing_teeth,freqshift,59,3-126391-B-27.wav,3-126391-B-27-vib-freqshift.wav,27,3,126391,B,Fair
3-126391-B-27,B,brushing_teeth,hapticgen,64,3-126391-B-27.wav,3-126391-B-27-vib-hapticgen.wav,27,3,126391,B,Good
3-126391-B-27,B,brushing_teeth,percept,6,3-126391-B-27.wav,3-126391-B-27-vib-percept.wav,27,3,126391,B,Very Poor
3-126391-B-27,B,brushing_teeth,pitchmatch,97,3-126391-B-27.wav,3-126391-B-27-vib-pitchmatch.wav,27,3,126391,B,Excellent
3-127890-C-9,C,crow,freqshift,54,3-127890-C-9.wav,3-127890-C-9-vib-freqshift.wav,9,3,127890,C,Fair
3-127890-C-9,C,crow,hapticgen,41.5,3-127890-C-9.wav,3-127890-C-9-vib-hapticgen.wav,9,3,127890,C,Fair
3-127890-C-9,C,crow,percept,5,3-127890-C-9.wav,3-127890-C-9-vib-percept.wav,9,3,127890,C,Very Poor
3-127890-C-9,C,crow,pitchmatch,74,3-127890-C-9.wav,3-127890-C-9-vib-pitchmatch.wav,9,3,127890,C,Good
3-128512-A-47,A,airplane,freqshift,57.5,3-128512-A-47.wav,3-128512-A-47-vib-freqshift.wav,47,3,128512,A,Fair
3-128512-A-47,A,airplane,hapticgen,90,3-128512-A-47.wav,3-128512-A-47-vib-hapticgen.wav,47,3,128512,A,Excellent
3-128512-A-47,A,airplane,percept,40,3-128512-A-47.wav,3-128512-A-47-vib-percept.wav,47,3,128512,A,Fair
3-128512-A-47,A,airplane,pitchmatch,15.5,3-128512-A-47.wav,3-128512-A-47-vib-pitchmatch.wav,47,3,128512,A,Very Poor
3-129678-A-13,A,crickets,freqshift,53.5,3-129678-A-13.wav,3-129678-A-13-vib-freqshift.wav,13,3,129678,A,Fair
3-129678-A-13,A,crickets,hapticgen,59.5,3-129678-A-13.wav,3-129678-A-13-vib-hapticgen.wav,13,3,129678,A,Fair
3-129678-A-13,A,crickets,percept,17,3-129678-A-13.wav,3-129678-A-13-vib-percept.wav,13,3,129678,A,Very Poor
3-129678-A-13,A,crickets,pitchmatch,19,3-129678-A-13.wav,3-129678-A-13-vib-pitchmatch.wav,13,3,129678,A,Very Poor
3-130998-A-28,A,snoring,freqshift,66,3-130998-A-28.wav,3-130998-A-28-vib-freqshift.wav,28,3,130998,A,Good
3-130998-A-28,A,snoring,hapticgen,79.5,3-130998-A-28.wav,3-130998-A-28-vib-hapticgen.wav,28,3,130998,A,Good
3-130998-A-28,A,snoring,percept,39.5,3-130998-A-28.wav,3-130998-A-28-vib-percept.wav,28,3,130998,A,Poor
3-130998-A-28,A,snoring,pitchmatch,84,3-130998-A-28.wav,3-130998-A-28-vib-pitchmatch.wav,28,3,130998,A,Excellent
3-131943-A-37,A,clock_alarm,freqshift,9,3-131943-A-37.wav,3-131943-A-37-vib-freqshift.wav,37,3,131943,A,Very Poor
3-131943-A-37,A,clock_alarm,hapticgen,58,3-131943-A-37.wav,3-131943-A-37-vib-hapticgen.wav,37,3,131943,A,Fair
3-131943-A-37,A,clock_alarm,percept,35.5,3-131943-A-37.wav,3-131943-A-37-vib-percept.wav,37,3,131943,A,Poor
3-131943-A-37,A,clock_alarm,pitchmatch,29.5,3-131943-A-37.wav,3-131943-A-37-vib-pitchmatch.wav,37,3,131943,A,Poor
3-132340-A-37,A,clock_alarm,freqshift,42.5,3-132340-A-37.wav,3-132340-A-37-vib-freqshift.wav,37,3,132340,A,Fair
3-132340-A-37,A,clock_alarm,hapticgen,11,3-132340-A-37.wav,3-132340-A-37-vib-hapticgen.wav,37,3,132340,A,Very Poor
3-132340-A-37,A,clock_alarm,percept,52.5,3-132340-A-37.wav,3-132340-A-37-vib-percept.wav,37,3,132340,A,Fair
3-132340-A-37,A,clock_alarm,pitchmatch,70,3-132340-A-37.wav,3-132340-A-37-vib-pitchmatch.wav,37,3,132340,A,Good
3-132747-A-26,A,laughing,freqshift,42,3-132747-A-26.wav,3-132747-A-26-vib-freqshift.wav,26,3,132747,A,Fair
3-132747-A-26,A,laughing,hapticgen,50,3-132747-A-26.wav,3-132747-A-26-vib-hapticgen.wav,26,3,132747,A,Fair
3-132747-A-26,A,laughing,percept,0,3-132747-A-26.wav,3-132747-A-26-vib-percept.wav,26,3,132747,A,Very Poor
3-132747-A-26,A,laughing,pitchmatch,76.5,3-132747-A-26.wav,3-132747-A-26-vib-pitchmatch.wav,26,3,132747,A,Good
3-132852-A-10,A,rain,freqshift,60,3-132852-A-10.wav,3-132852-A-10-vib-freqshift.wav,10,3,132852,A,Good
3-132852-A-10,A,rain,hapticgen,38.5,3-132852-A-10.wav,3-132852-A-10-vib-hapticgen.wav,10,3,132852,A,Poor
3-132852-A-10,A,rain,percept,46.5,3-132852-A-10.wav,3-132852-A-10-vib-percept.wav,10,3,132852,A,Fair
3-132852-A-10,A,rain,pitchmatch,98.5,3-132852-A-10.wav,3-132852-A-10-vib-pitchmatch.wav,10,3,132852,A,Excellent
3-134049-A-1,A,rooster,freqshift,50,3-134049-A-1.wav,3-134049-A-1-vib-freqshift.wav,1,3,134049,A,Fair
3-134049-A-1,A,rooster,hapticgen,42.5,3-134049-A-1.wav,3-134049-A-1-vib-hapticgen.wav,1,3,134049,A,Fair
3-134049-A-1,A,rooster,percept,35,3-134049-A-1.wav,3-134049-A-1-vib-percept.wav,1,3,134049,A,Poor
3-134049-A-1,A,rooster,pitchmatch,53,3-134049-A-1.wav,3-134049-A-1-vib-pitchmatch.wav,1,3,134049,A,Fair
3-134699-A-16,A,wind,freqshift,72,3-134699-A-16.wav,3-134699-A-16-vib-freqshift.wav,16,3,134699,A,Good
3-134699-A-16,A,wind,hapticgen,54,3-134699-A-16.wav,3-134699-A-16-vib-hapticgen.wav,16,3,134699,A,Fair
3-134699-A-16,A,wind,percept,21,3-134699-A-16.wav,3-134699-A-16-vib-percept.wav,16,3,134699,A,Poor
3-134699-A-16,A,wind,pitchmatch,93,3-134699-A-16.wav,3-134699-A-16-vib-pitchmatch.wav,16,3,134699,A,Excellent
3-134699-C-16,C,wind,freqshift,75,3-134699-C-16.wav,3-134699-C-16-vib-freqshift.wav,16,3,134699,C,Good
3-134699-C-16,C,wind,hapticgen,84,3-134699-C-16.wav,3-134699-C-16-vib-hapticgen.wav,16,3,134699,C,Excellent
3-134699-C-16,C,wind,percept,7,3-134699-C-16.wav,3-134699-C-16-vib-percept.wav,16,3,134699,C,Very Poor
3-134699-C-16,C,wind,pitchmatch,33,3-134699-C-16.wav,3-134699-C-16-vib-pitchmatch.wav,16,3,134699,C,Poor
3-134802-A-13,A,crickets,freqshift,54,3-134802-A-13.wav,3-134802-A-13-vib-freqshift.wav,13,3,134802,A,Fair
3-134802-A-13,A,crickets,hapticgen,84.5,3-134802-A-13.wav,3-134802-A-13-vib-hapticgen.wav,13,3,134802,A,Excellent
3-134802-A-13,A,crickets,percept,16.5,3-134802-A-13.wav,3-134802-A-13-vib-percept.wav,13,3,134802,A,Very Poor
3-134802-A-13,A,crickets,pitchmatch,58.5,3-134802-A-13.wav,3-134802-A-13-vib-pitchmatch.wav,13,3,134802,A,Fair
3-135469-A-35,A,washing_machine,freqshift,72.5,3-135469-A-35.wav,3-135469-A-35-vib-freqshift.wav,35,3,135469,A,Good
3-135469-A-35,A,washing_machine,hapticgen,85,3-135469-A-35.wav,3-135469-A-35-vib-hapticgen.wav,35,3,135469,A,Excellent
3-135469-A-35,A,washing_machine,percept,22.5,3-135469-A-35.wav,3-135469-A-35-vib-percept.wav,35,3,135469,A,Poor
3-135469-A-35,A,washing_machine,pitchmatch,20.5,3-135469-A-35.wav,3-135469-A-35-vib-pitchmatch.wav,35,3,135469,A,Poor
3-136608-A-16,A,wind,freqshift,83.5,3-136608-A-16.wav,3-136608-A-16-vib-freqshift.wav,16,3,136608,A,Excellent
3-136608-A-16,A,wind,hapticgen,51,3-136608-A-16.wav,3-136608-A-16-vib-hapticgen.wav,16,3,136608,A,Fair
3-136608-A-16,A,wind,percept,48.5,3-136608-A-16.wav,3-136608-A-16-vib-percept.wav,16,3,136608,A,Fair
3-136608-A-16,A,wind,pitchmatch,45.5,3-136608-A-16.wav,3-136608-A-16-vib-pitchmatch.wav,16,3,136608,A,Fair
3-138114-A-22,A,clapping,freqshift,14.5,3-138114-A-22.wav,3-138114-A-22-vib-freqshift.wav,22,3,138114,A,Very Poor
3-138114-A-22,A,clapping,hapticgen,56.5,3-138114-A-22.wav,3-138114-A-22-vib-hapticgen.wav,22,3,138114,A,Fair
3-138114-A-22,A,clapping,percept,4,3-138114-A-22.wav,3-138114-A-22-vib-percept.wav,22,3,138114,A,Very Poor
3-138114-A-22,A,clapping,pitchmatch,62,3-138114-A-22.wav,3-138114-A-22-vib-pitchmatch.wav,22,3,138114,A,Good
3-139331-A-27,A,brushing_teeth,freqshift,60,3-139331-A-27.wav,3-139331-A-27-vib-freqshift.wav,27,3,139331,A,Good
3-139331-A-27,A,brushing_teeth,hapticgen,62.5,3-139331-A-27.wav,3-139331-A-27-vib-hapticgen.wav,27,3,139331,A,Good
3-139331-A-27,A,brushing_teeth,percept,25,3-139331-A-27.wav,3-139331-A-27-vib-percept.wav,27,3,139331,A,Poor
3-139331-A-27,A,brushing_teeth,pitchmatch,50,3-139331-A-27.wav,3-139331-A-27-vib-pitchmatch.wav,27,3,139331,A,Fair
3-140199-D-8,D,sheep,freqshift,78,3-140199-D-8.wav,3-140199-D-8-vib-freqshift.wav,8,3,140199,D,Good
3-140199-D-8,D,sheep,hapticgen,32.5,3-140199-D-8.wav,3-140199-D-8-vib-hapticgen.wav,8,3,140199,D,Poor
3-140199-D-8,D,sheep,percept,31.5,3-140199-D-8.wav,3-140199-D-8-vib-percept.wav,8,3,140199,D,Poor
3-140199-D-8,D,sheep,pitchmatch,66.5,3-140199-D-8.wav,3-140199-D-8-vib-pitchmatch.wav,8,3,140199,D,Good
3-140774-A-10,A,rain,freqshift,66,3-140774-A-10.wav,3-140774-A-10-vib-freqshift.wav,10,3,140774,A,Good
3-140774-A-10,A,rain,hapticgen,62.5,3-140774-A-10.wav,3-140774-A-10-vib-hapticgen.wav,10,3,140774,A,Good
3-140774-A-10,A,rain,percept,31.5,3-140774-A-10.wav,3-140774-A-10-vib-percept.wav,10,3,140774,A,Poor
3-140774-A-10,A,rain,pitchmatch,42.5,3-140774-A-10.wav,3-140774-A-10-vib-pitchmatch.wav,10,3,140774,A,Fair
3-141684-A-21,A,sneezing,freqshift,86,3-141684-A-21.wav,3-141684-A-21-vib-freqshift.wav,21,3,141684,A,Excellent
3-141684-A-21,A,sneezing,hapticgen,44.5,3-141684-A-21.wav,3-141684-A-21-vib-hapticgen.wav,21,3,141684,A,Fair
3-141684-A-21,A,sneezing,percept,63.5,3-141684-A-21.wav,3-141684-A-21-vib-percept.wav,21,3,141684,A,Good
3-141684-A-21,A,sneezing,pitchmatch,70.5,3-141684-A-21.wav,3-141684-A-21-vib-pitchmatch.wav,21,3,141684,A,Good
3-142005-A-10,A,rain,freqshift,18,3-142005-A-10.wav,3-142005-A-10-vib-freqshift.wav,10,3,142005,A,Very Poor
3-142005-A-10,A,rain,hapticgen,12.5,3-142005-A-10.wav,3-142005-A-10-vib-hapticgen.wav,10,3,142005,A,Very Poor
3-142005-A-10,A,rain,percept,89.5,3-142005-A-10.wav,3-142005-A-10-vib-percept.wav,10,3,142005,A,Excellent
3-142005-A-10,A,rain,pitchmatch,32.5,3-142005-A-10.wav,3-142005-A-10-vib-pitchmatch.wav,10,3,142005,A,Poor
3-142006-A-10,A,rain,freqshift,98.5,3-142006-A-10.wav,3-142006-A-10-vib-freqshift.wav,10,3,142006,A,Excellent
3-142006-A-10,A,rain,hapticgen,8,3-142006-A-10.wav,3-142006-A-10-vib-hapticgen.wav,10,3,142006,A,Very Poor
3-142006-A-10,A,rain,percept,70.5,3-142006-A-10.wav,3-142006-A-10-vib-percept.wav,10,3,142006,A,Good
3-142006-A-10,A,rain,pitchmatch,29.5,3-142006-A-10.wav,3-142006-A-10-vib-pitchmatch.wav,10,3,142006,A,Poor
3-142593-A-38,A,clock_tick,freqshift,11,3-142593-A-38.wav,3-142593-A-38-vib-freqshift.wav,38,3,142593,A,Very Poor
3-142593-A-38,A,clock_tick,hapticgen,97.5,3-142593-A-38.wav,3-142593-A-38-vib-hapticgen.wav,38,3,142593,A,Excellent
3-142593-A-38,A,clock_tick,percept,25,3-142593-A-38.wav,3-142593-A-38-vib-percept.wav,38,3,142593,A,Poor
3-142593-A-38,A,clock_tick,pitchmatch,61.5,3-142593-A-38.wav,3-142593-A-38-vib-pitchmatch.wav,38,3,142593,A,Good
3-142601-A-21,A,sneezing,freqshift,64,3-142601-A-21.wav,3-142601-A-21-vib-freqshift.wav,21,3,142601,A,Good
3-142601-A-21,A,sneezing,hapticgen,68.5,3-142601-A-21.wav,3-142601-A-21-vib-hapticgen.wav,21,3,142601,A,Good
3-142601-A-21,A,sneezing,percept,23.5,3-142601-A-21.wav,3-142601-A-21-vib-percept.wav,21,3,142601,A,Poor
3-142601-A-21,A,sneezing,pitchmatch,87,3-142601-A-21.wav,3-142601-A-21-vib-pitchmatch.wav,21,3,142601,A,Excellent
3-142604-A-24,A,coughing,freqshift,78,3-142604-A-24.wav,3-142604-A-24-vib-freqshift.wav,24,3,142604,A,Good
3-142604-A-24,A,coughing,hapticgen,78.5,3-142604-A-24.wav,3-142604-A-24-vib-hapticgen.wav,24,3,142604,A,Good
3-142604-A-24,A,coughing,percept,44.5,3-142604-A-24.wav,3-142604-A-24-vib-percept.wav,24,3,142604,A,Fair
3-142604-A-24,A,coughing,pitchmatch,55,3-142604-A-24.wav,3-142604-A-24-vib-pitchmatch.wav,24,3,142604,A,Fair
3-142605-A-21,A,sneezing,freqshift,46.5,3-142605-A-21.wav,3-142605-A-21-vib-freqshift.wav,21,3,142605,A,Fair
3-142605-A-21,A,sneezing,hapticgen,50,3-142605-A-21.wav,3-142605-A-21-vib-hapticgen.wav,21,3,142605,A,Fair
3-142605-A-21,A,sneezing,percept,87.5,3-142605-A-21.wav,3-142605-A-21-vib-percept.wav,21,3,142605,A,Excellent
3-142605-A-21,A,sneezing,pitchmatch,97.5,3-142605-A-21.wav,3-142605-A-21-vib-pitchmatch.wav,21,3,142605,A,Excellent
3-143119-A-21,A,sneezing,freqshift,76.5,3-143119-A-21.wav,3-143119-A-21-vib-freqshift.wav,21,3,143119,A,Good
3-143119-A-21,A,sneezing,hapticgen,56.5,3-143119-A-21.wav,3-143119-A-21-vib-hapticgen.wav,21,3,143119,A,Fair
3-143119-A-21,A,sneezing,percept,65,3-143119-A-21.wav,3-143119-A-21-vib-percept.wav,21,3,143119,A,Good
3-143119-A-21,A,sneezing,pitchmatch,81,3-143119-A-21.wav,3-143119-A-21-vib-pitchmatch.wav,21,3,143119,A,Excellent
3-144120-A-32,A,keyboard_typing,freqshift,22.5,3-144120-A-32.wav,3-144120-A-32-vib-freqshift.wav,32,3,144120,A,Poor
3-144120-A-32,A,keyboard_typing,hapticgen,54.5,3-144120-A-32.wav,3-144120-A-32-vib-hapticgen.wav,32,3,144120,A,Fair
3-144120-A-32,A,keyboard_typing,percept,60,3-144120-A-32.wav,3-144120-A-32-vib-percept.wav,32,3,144120,A,Good
3-144120-A-32,A,keyboard_typing,pitchmatch,90,3-144120-A-32.wav,3-144120-A-32-vib-pitchmatch.wav,32,3,144120,A,Excellent
3-144128-B-23,B,breathing,freqshift,76.5,3-144128-B-23.wav,3-144128-B-23-vib-freqshift.wav,23,3,144128,B,Good
3-144128-B-23,B,breathing,hapticgen,90,3-144128-B-23.wav,3-144128-B-23-vib-hapticgen.wav,23,3,144128,B,Excellent
3-144128-B-23,B,breathing,percept,19,3-144128-B-23.wav,3-144128-B-23-vib-percept.wav,23,3,144128,B,Very Poor
3-144128-B-23,B,breathing,pitchmatch,79.5,3-144128-B-23.wav,3-144128-B-23-vib-pitchmatch.wav,23,3,144128,B,Good
3-144259-A-29,A,drinking_sipping,freqshift,35.5,3-144259-A-29.wav,3-144259-A-29-vib-freqshift.wav,29,3,144259,A,Poor
3-144259-A-29,A,drinking_sipping,hapticgen,100,3-144259-A-29.wav,3-144259-A-29-vib-hapticgen.wav,29,3,144259,A,Excellent
3-144259-A-29,A,drinking_sipping,percept,35,3-144259-A-29.wav,3-144259-A-29-vib-percept.wav,29,3,144259,A,Poor
3-144259-A-29,A,drinking_sipping,pitchmatch,63,3-144259-A-29.wav,3-144259-A-29-vib-pitchmatch.wav,29,3,144259,A,Good
3-144510-A-30,A,door_wood_knock,freqshift,75.5,3-144510-A-30.wav,3-144510-A-30-vib-freqshift.wav,30,3,144510,A,Good
3-144510-A-30,A,door_wood_knock,hapticgen,68.5,3-144510-A-30.wav,3-144510-A-30-vib-hapticgen.wav,30,3,144510,A,Good
3-144510-A-30,A,door_wood_knock,percept,46,3-144510-A-30.wav,3-144510-A-30-vib-percept.wav,30,3,144510,A,Fair
3-144510-A-30,A,door_wood_knock,pitchmatch,75,3-144510-A-30.wav,3-144510-A-30-vib-pitchmatch.wav,30,3,144510,A,Good
3-144692-A-21,A,sneezing,freqshift,75,3-144692-A-21.wav,3-144692-A-21-vib-freqshift.wav,21,3,144692,A,Good
3-144692-A-21,A,sneezing,hapticgen,77.5,3-144692-A-21.wav,3-144692-A-21-vib-hapticgen.wav,21,3,144692,A,Good
3-144692-A-21,A,sneezing,percept,75.5,3-144692-A-21.wav,3-144692-A-21-vib-percept.wav,21,3,144692,A,Good
3-144692-A-21,A,sneezing,pitchmatch,77.5,3-144692-A-21.wav,3-144692-A-21-vib-pitchmatch.wav,21,3,144692,A,Good
3-144827-B-11,B,sea_waves,freqshift,44,3-144827-B-11.wav,3-144827-B-11-vib-freqshift.wav,11,3,144827,B,Fair
3-144827-B-11,B,sea_waves,hapticgen,28,3-144827-B-11.wav,3-144827-B-11-vib-hapticgen.wav,11,3,144827,B,Poor
3-144827-B-11,B,sea_waves,percept,25,3-144827-B-11.wav,3-144827-B-11-vib-percept.wav,11,3,144827,B,Poor
3-144827-B-11,B,sea_waves,pitchmatch,39,3-144827-B-11.wav,3-144827-B-11-vib-pitchmatch.wav,11,3,144827,B,Poor
3-144891-A-19,A,thunderstorm,freqshift,78,3-144891-A-19.wav,3-144891-A-19-vib-freqshift.wav,19,3,144891,A,Good
3-144891-A-19,A,thunderstorm,hapticgen,83,3-144891-A-19.wav,3-144891-A-19-vib-hapticgen.wav,19,3,144891,A,Excellent
