filename,soundname,fold,target,category,clip_id,take,file_type,file_path,rating_freqshift,rating_hapticgen,rating_percept,rating_pitchmatch,best_algorithm,best_algorithm_name,best_rating
2-158746-C-2.wav,Pig_4,2,2,pig,158746,C,audio,audio_vibration/audio/2-158746-C-2.wav,48.0,12.5,67.5,37.5,rating_percept,percept,67.5
2-158746-D-2.wav,Pig_8,2,2,pig,158746,D,audio,audio_vibration/audio/2-158746-D-2.wav,71.5,86.0,2.5,37.0,rating_hapticgen,hapticgen,86.0
2-160128-A-7.wav,Insects_12,2,7,insects,160128,A,audio,audio_vibration/audio/2-160128-A-7.wav,64.5,80.0,59.5,37.5,rating_hapticgen,hapticgen,80.0
2-160888-A-47.wav,Airplane_8,2,47,airplane,160888,A,audio,audio_vibration/audio/2-160888-A-47.wav,39.0,40.0,79.5,59.5,rating_percept,percept,79.5
2-165801-A-48.wav,Fireworks_16,2,48,fireworks,165801,A,audio,audio_vibration/audio/2-165801-A-48.wav,22.0,51.5,9.5,100.0,rating_pitchmatch,pitchmatch,100.0
2-166644-B-2.wav,Pig_19,2,2,pig,166644,B,audio,audio_vibration/audio/2-166644-B-2.wav,70.0,60.0,16.0,66.5,rating_freqshift,freqshift,70.0
2-166644-C-2.wav,Pig_12,2,2,pig,166644,C,audio,audio_vibration/audio/2-166644-C-2.wav,51.5,53.5,6.0,18.5,rating_hapticgen,hapticgen,53.5
2-173559-A-39.wav,Glass_Breaking_12,2,39,glass_breaking,173559,A,audio,audio_vibration/audio/2-173559-A-39.wav,31.5,39.0,6.5,20.0,rating_hapticgen,hapticgen,39.0
2-173618-A-39.wav,Glass_Breaking_17,2,39,glass_breaking,173618,A,audio,audio_vibration/audio/2-173618-A-39.wav,72.5,25.0,50.0,48.0,rating_freqshift,freqshift,72.5
2-182508-A-8.wav,Sheep_19,2,8,sheep,182508,A,audio,audio_vibration/audio/2-182508-A-8.wav,60.5,85.0,7.5,7.5,rating_hapticgen,hapticgen,85.0
2-182508-B-8.wav,Sheep_13,2,8,sheep,182508,B,audio,audio_vibration/audio/2-182508-B-8.wav,85.5,63.5,37.0,52.0,rating_freqshift,freqshift,85.5
2-184077-A-49.wav,Hand_Saw_17,2,49,hand_saw,184077,A,audio,audio_vibration/audio/2-184077-A-49.wav,52.0,17.0,37.5,58.0,rating_pitchmatch,pitchmatch,58.0
2-18766-B-12.wav,Crackling_Fire_3,2,12,crackling_fire,18766,B,audio,audio_vibration/audio/2-18766-B-12.wav,76.5,45.5,24.0,64.0,rating_freqshift,freqshift,76.5
2-205966-A-16.wav,Wind_12,2,16,wind,205966,A,audio,audio_vibration/audio/2-205966-A-16.wav,69.5,97.5,75.5,82.5,rating_hapticgen,hapticgen,97.5
2-209471-A-25.wav,Footsteps_12,2,25,footsteps,209471,A,audio,audio_vibration/audio/2-209471-A-25.wav,51.5,34.5,12.5,41.5,rating_freqshift,freqshift,51.5
2-209472-A-25.wav,Footsteps_5,2,25,footsteps,209472,A,audio,audio_vibration/audio/2-209472-A-25.wav,35.0,25.0,18.5,85.0,rating_pitchmatch,pitchmatch,85.0
2-209476-A-25.wav,Footsteps_19,2,25,footsteps,209476,A,audio,audio_vibration/audio/2-209476-A-25.wav,5.0,77.5,0.0,80.5,rating_pitchmatch,pitchmatch,80.5
2-250710-A-39.wav,Glass_Breaking_11,2,39,glass_breaking,250710,A,audio,audio_vibration/audio/2-250710-A-39.wav,62.5,55.5,55.0,19.0,rating_freqshift,freqshift,62.5
2-25292-A-22.wav,Clapping_7,2,22,clapping,25292,A,audio,audio_vibration/audio/2-25292-A-22.wav,50.0,40.5,46.5,95.0,rating_pitchmatch,pitchmatch,95.0
2-25293-A-22.wav,Clapping_8,2,22,clapping,25293,A,audio,audio_vibration/audio/2-25293-A-22.wav,85.0,76.5,23.5,77.5,rating_freqshift,freqshift,85.0
2-28314-A-12.wav,Crackling_Fire_5,2,12,crackling_fire,28314,A,audio,audio_vibration/audio/2-28314-A-12.wav,45.0,79.5,23.5,80.0,rating_pitchmatch,pitchmatch,80.0
2-32515-A-4.wav,Frog_1,2,4,frog,32515,A,audio,audio_vibration/audio/2-32515-A-4.wav,18.5,42.0,42.0,93.0,rating_pitchmatch,pitchmatch,93.0
2-32834-A-4.wav,Frog_13,2,4,frog,32834,A,audio,audio_vibration/audio/2-32834-A-4.wav,60.5,53.0,41.5,95.0,rating_pitchmatch,pitchmatch,95.0
2-37806-A-40.wav,Helicopter_14,2,40,helicopter,37806,A,audio,audio_vibration/audio/2-37806-A-40.wav,65.0,26.0,62.5,51.0,rating_freqshift,freqshift,65.0
2-37806-B-40.wav,Helicopter_9,2,40,helicopter,37806,B,audio,audio_vibration/audio/2-37806-B-40.wav,51.5,9.5,48.5,42.5,rating_freqshift,freqshift,51.5
2-37806-C-40.wav,Helicopter_20,2,40,helicopter,37806,C,audio,audio_vibration/audio/2-37806-C-40.wav,63.5,25.0,81.5,56.0,rating_percept,percept,81.5
2-37870-A-2.wav,Pig_14,2,2,pig,37870,A,audio,audio_vibration/audio/2-37870-A-2.wav,41.0,94.5,19.0,76.0,rating_hapticgen,hapticgen,94.5
2-43802-A-42.wav,Siren_10,2,42,siren,43802,A,audio,audio_vibration/audio/2-43802-A-42.wav,69.0,75.5,24.0,72.5,rating_hapticgen,hapticgen,75.5
2-43806-A-42.wav,Siren_5,2,42,siren,43806,A,audio,audio_vibration/audio/2-43806-A-42.wav,75.5,50.5,32.0,44.0,rating_freqshift,freqshift,75.5
2-50665-A-20.wav,Crying_Baby_4,2,20,crying_baby,50665,A,audio,audio_vibration/audio/2-50665-A-20.wav,92.5,82.0,34.5,49.0,rating_freqshift,freqshift,92.5
2-50666-A-20.wav,Crying_Baby_13,2,20,crying_baby,50666,A,audio,audio_vibration/audio/2-50666-A-20.wav,50.0,32.5,35.0,77.5,rating_pitchmatch,pitchmatch,77.5
2-50667-A-41.wav,Chainsaw_17,2,41,chainsaw,50667,A,audio,audio_vibration/audio/2-50667-A-41.wav,73.0,73.5,7.5,97.0,rating_pitchmatch,pitchmatch,97.0
2-50667-B-41.wav,Chainsaw_9,2,41,chainsaw,50667,B,audio,audio_vibration/audio/2-50667-B-41.wav,90.0,37.0,45.0,54.0,rating_freqshift,freqshift,90.0
2-50668-A-41.wav,Chainsaw_1,2,41,chainsaw,50668,A,audio,audio_vibration/audio/2-50668-A-41.wav,95.0,35.5,35.0,41.0,rating_freqshift,freqshift,95.0
2-50774-A-23.wav,Breathing_20,2,23,breathing,50774,A,audio,audio_vibration/audio/2-50774-A-23.wav,100.0,2.0,0.0,40.5,rating_freqshift,freqshift,100.0
2-51173-A-35.wav,Washing_Machine_13,2,35,washing_machine,51173,A,audio,audio_vibration/audio/2-51173-A-35.wav,75.0,67.5,7.0,80.5,rating_pitchmatch,pitchmatch,80.5
2-52001-A-28.wav,Snoring_1,2,28,snoring,52001,A,audio,audio_vibration/audio/2-52001-A-28.wav,38.0,75.0,14.0,97.0,rating_pitchmatch,pitchmatch,97.0
2-52085-B-4.wav,Frog_7,2,4,frog,52085,B,audio,audio_vibration/audio/2-52085-B-4.wav,82.5,83.5,5.0,54.0,rating_hapticgen,hapticgen,83.5
2-54086-A-43.wav,Car_Horn_6,2,43,car_horn,54086,A,audio,audio_vibration/audio/2-54086-A-43.wav,15.5,68.0,16.0,83.5,rating_pitchmatch,pitchmatch,83.5
2-54961-A-23.wav,Breathing_8,2,23,breathing,54961,A,audio,audio_vibration/audio/2-54961-A-23.wav,64.0,54.0,30.5,55.5,rating_freqshift,freqshift,64.0
2-54962-A-23.wav,Breathing_16,2,23,breathing,54962,A,audio,audio_vibration/audio/2-54962-A-23.wav,59.5,77.5,34.5,68.5,rating_hapticgen,hapticgen,77.5
2-56926-A-46.wav,Church_Bells_12,2,46,church_bells,56926,A,audio,audio_vibration/audio/2-56926-A-46.wav,73.0,62.0,15.5,71.0,rating_freqshift,freqshift,73.0
2-57733-A-22.wav,Clapping_18,2,22,clapping,57733,A,audio,audio_vibration/audio/2-57733-A-22.wav,55.0,60.0,17.5,70.5,rating_pitchmatch,pitchmatch,70.5
2-59241-A-35.wav,Washing_Machine_20,2,35,washing_machine,59241,A,audio,audio_vibration/audio/2-59241-A-35.wav,84.5,45.0,28.0,46.0,rating_freqshift,freqshift,84.5
2-59565-A-46.wav,Church_Bells_17,2,46,church_bells,59565,A,audio,audio_vibration/audio/2-59565-A-46.wav,72.0,53.5,3.5,38.5,rating_freqshift,freqshift,72.0
2-59566-A-46.wav,Church_Bells_5,2,46,church_bells,59566,A,audio,audio_vibration/audio/2-59566-A-46.wav,15.0,85.0,20.5,95.0,rating_pitchmatch,pitchmatch,95.0
2-60180-A-49.wav,Hand_Saw_1,2,49,hand_saw,60180,A,audio,audio_vibration/audio/2-60180-A-49.wav,82.5,75.5,12.5,49.5,rating_freqshift,freqshift,82.5
2-60180-B-49.wav,Hand_Saw_13,2,49,hand_saw,60180,B,audio,audio_vibration/audio/2-60180-B-49.wav,50.0,79.5,37.0,83.5,rating_pitchmatch,pitchmatch,83.5
2-60794-A-26.wav,Laughing_20,2,26,laughing,60794,A,audio,audio_vibration/audio/2-60794-A-26.wav,64.0,54.5,36.5,66.5,rating_pitchmatch,pitchmatch,66.5
2-60795-A-26.wav,Laughing_19,2,26,laughing,60795,A,audio,audio_vibration/audio/2-60795-A-26.wav,48.0,45.5,13.5,37.0,rating_freqshift,freqshift,48.0
2-62226-A-26.wav,Laughing_7,2,26,laughing,62226,A,audio,audio_vibration/audio/2-62226-A-26.wav,67.0,38.5,11.0,82.0,rating_pitchmatch,pitchmatch,82.0
2-64332-A-18.wav,Toilet_Flush_15,2,18,toilet_flush,64332,A,audio,audio_vibration/audio/2-64332-A-18.wav,72.5,27.5,30.0,85.5,rating_pitchmatch,pitchmatch,85.5
2-64962-A-15.wav,Water_Drops_13,2,15,water_drops,64962,A,audio,audio_vibration/audio/2-64962-A-15.wav,19.0,15.5,19.5,51.5,rating_pitchmatch,pitchmatch,51.5
2-64963-A-15.wav,Water_Drops_14,2,15,water_drops,64963,A,audio,audio_vibration/audio/2-64963-A-15.wav,85.0,42.5,17.5,52.5,rating_freqshift,freqshift,85.0
2-66205-A-23.wav,Breathing_1,2,23,breathing,66205,A,audio,audio_vibration/audio/2-66205-A-23.wav,28.0,30.0,35.0,29.5,rating_percept,percept,35.0
2-66637-B-20.wav,Crying_Baby_9,2,20,crying_baby,66637,B,audio,audio_vibration/audio/2-66637-B-20.wav,40.5,22.0,34.0,35.0,rating_freqshift,freqshift,40.5
2-68595-B-15.wav,Water_Drops_8,2,15,water_drops,68595,B,audio,audio_vibration/audio/2-68595-B-15.wav,49.0,69.5,33.5,87.5,rating_pitchmatch,pitchmatch,87.5
2-69131-A-5.wav,Cat_4,2,5,cat,69131,A,audio,audio_vibration/audio/2-69131-A-5.wav,54.0,85.5,30.0,37.5,rating_hapticgen,hapticgen,85.5
2-69131-B-5.wav,Cat_10,2,5,cat,69131,B,audio,audio_vibration/audio/2-69131-B-5.wav,77.0,81.0,10.5,39.5,rating_hapticgen,hapticgen,81.0
2-70052-B-42.wav,Siren_6,2,42,siren,70052,B,audio,audio_vibration/audio/2-70052-B-42.wav,59.0,27.5,27.0,96.0,rating_pitchmatch,pitchmatch,96.0
2-70280-A-18.wav,Toilet_Flush_9,2,18,toilet_flush,70280,A,audio,audio_vibration/audio/2-70280-A-18.wav,50.0,15.5,47.0,52.0,rating_pitchmatch,pitchmatch,52.0
2-70344-A-33.wav,Door_Wood_Creaks_9,2,33,door_wood_creaks,70344,A,audio,audio_vibration/audio/2-70344-A-33.wav,40.0,71.0,72.0,83.5,rating_pitchmatch,pitchmatch,83.5
2-70936-A-42.wav,Siren_11,2,42,siren,70936,A,audio,audio_vibration/audio/2-70936-A-42.wav,81.5,2.0,3.5,59.5,rating_freqshift,freqshift,81.5
2-70938-A-42.wav,Siren_3,2,42,siren,70938,A,audio,audio_vibration/audio/2-70938-A-42.wav,48.0,30.5,64.5,94.5,rating_pitchmatch,pitchmatch,94.5
2-70939-A-42.wav,Siren_4,2,42,siren,70939,A,audio,audio_vibration/audio/2-70939-A-42.wav,63.5,23.0,46.0,73.5,rating_pitchmatch,pitchmatch,73.5
2-71162-A-1.wav,Rooster_1,2,1,rooster,71162,A,audio,audio_vibration/audio/2-71162-A-1.wav,81.0,86.5,31.5,84.0,rating_hapticgen,hapticgen,86.5
2-72268-A-6.wav,Hen_9,2,6,hen,72268,A,audio,audio_vibration/audio/2-72268-A-6.wav,39.0,35.0,11.0,70.5,rating_pitchmatch,pitchmatch,70.5
2-72547-A-14.wav,Chirping_Birds_2,2,14,chirping_birds,72547,A,audio,audio_vibration/audio/2-72547-A-14.wav,63.5,77.0,5.5,45.5,rating_hapticgen,hapticgen,77.0
2-72547-C-14.wav,Chirping_Birds_3,2,14,chirping_birds,72547,C,audio,audio_vibration/audio/2-72547-C-14.wav,27.0,60.0,1.5,49.0,rating_hapticgen,hapticgen,60.0
2-72677-A-18.wav,Toilet_Flush_13,2,18,toilet_flush,72677,A,audio,audio_vibration/audio/2-72677-A-18.wav,3.0,85.0,0.5,5.0,rating_hapticgen,hapticgen,85.0
2-76408-A-22.wav,Clapping_11,2,22,clapping,76408,A,audio,audio_vibration/audio/2-76408-A-22.wav,87.0,25.0,13.0,44.5,rating_freqshift,freqshift,87.0
2-76408-D-22.wav,Clapping_10,2,22,clapping,76408,D,audio,audio_vibration/audio/2-76408-D-22.wav,74.5,69.0,0.0,64.5,rating_freqshift,freqshift,74.5
2-77347-A-46.wav,Church_Bells_10,2,46,church_bells,77347,A,audio,audio_vibration/audio/2-77347-A-46.wav,5.0,39.5,53.0,30.0,rating_percept,percept,53.0
2-77945-A-41.wav,Chainsaw_16,2,41,chainsaw,77945,A,audio,audio_vibration/audio/2-77945-A-41.wav,75.5,61.5,15.0,73.0,rating_freqshift,freqshift,75.5
2-78562-A-37.wav,Clock_Alarm_20,2,37,clock_alarm,78562,A,audio,audio_vibration/audio/2-78562-A-37.wav,44.0,65.0,88.0,67.0,rating_percept,percept,88.0
2-78562-B-37.wav,Clock_Alarm_6,2,37,clock_alarm,78562,B,audio,audio_vibration/audio/2-78562-B-37.wav,21.0,33.5,41.5,50.5,rating_pitchmatch,pitchmatch,50.5
2-78651-A-44.wav,Engine_2,2,44,engine,78651,A,audio,audio_vibration/audio/2-78651-A-44.wav,85.0,77.0,25.0,95.0,rating_pitchmatch,pitchmatch,95.0
2-78799-A-47.wav,Airplane_9,2,47,airplane,78799,A,audio,audio_vibration/audio/2-78799-A-47.wav,92.5,75.0,8.5,8.0,rating_freqshift,freqshift,92.5
2-79769-A-26.wav,Laughing_2,2,26,laughing,79769,A,audio,audio_vibration/audio/2-79769-A-26.wav,35.5,50.0,1.0,82.0,rating_pitchmatch,pitchmatch,82.0
2-80313-A-28.wav,Snoring_13,2,28,snoring,80313,A,audio,audio_vibration/audio/2-80313-A-28.wav,84.5,18.5,45.0,92.0,rating_pitchmatch,pitchmatch,92.0
2-80482-A-20.wav,Crying_Baby_14,2,20,crying_baby,80482,A,audio,audio_vibration/audio/2-80482-A-20.wav,77.5,54.5,15.0,80.5,rating_pitchmatch,pitchmatch,80.5
2-80844-A-13.wav,Crickets_18,2,13,crickets,80844,A,audio,audio_vibration/audio/2-80844-A-13.wav,3.0,38.0,36.0,74.5,rating_pitchmatch,pitchmatch,74.5
2-81270-A-1.wav,Rooster_20,2,1,rooster,81270,A,audio,audio_vibration/audio/2-81270-A-1.wav,70.5,92.5,22.5,90.0,rating_hapticgen,hapticgen,92.5
2-81970-B-7.wav,Insects_16,2,7,insects,81970,B,audio,audio_vibration/audio/2-81970-B-7.wav,62.5,45.5,41.0,58.0,rating_freqshift,freqshift,62.5
2-81970-C-7.wav,Insects_20,2,7,insects,81970,C,audio,audio_vibration/audio/2-81970-C-7.wav,50.5,40.5,49.5,83.5,rating_pitchmatch,pitchmatch,83.5
2-82077-A-7.wav,Insects_4,2,7,insects,82077,A,audio,audio_vibration/audio/2-82077-A-7.wav,67.0,74.5,5.5,46.0,rating_hapticgen,hapticgen,74.5
2-82274-B-5.wav,Cat_14,2,5,cat,82274,B,audio,audio_vibration/audio/2-82274-B-5.wav,87.0,78.0,13.0,46.5,rating_freqshift,freqshift,87.0
2-82367-A-10.wav,Rain_16,2,10,rain,82367,A,audio,audio_vibration/audio/2-82367-A-10.wav,60.0,95.0,49.5,66.0,rating_hapticgen,hapticgen,95.0
2-82538-A-21.wav,Sneezing_15,2,21,sneezing,82538,A,audio,audio_vibration/audio/2-82538-A-21.wav,74.5,77.5,21.0,69.5,rating_hapticgen,hapticgen,77.5
2-83270-A-13.wav,Crickets_19,2,13,crickets,83270,A,audio,audio_vibration/audio/2-83270-A-13.wav,1.0,60.5,49.5,76.5,rating_pitchmatch,pitchmatch,76.5
2-83536-A-27.wav,Brushing_Teeth_12,2,27,brushing_teeth,83536,A,audio,audio_vibration/audio/2-83536-A-27.wav,22.5,64.5,13.5,46.5,rating_hapticgen,hapticgen,64.5
2-83667-A-34.wav,Can_Opening_14,2,34,can_opening,83667,A,audio,audio_vibration/audio/2-83667-A-34.wav,64.5,94.5,29.0,43.5,rating_hapticgen,hapticgen,94.5
2-83934-A-5.wav,Cat_17,2,5,cat,83934,A,audio,audio_vibration/audio/2-83934-A-5.wav,50.0,15.0,60.0,31.0,rating_percept,percept,60.0
2-84965-A-23.wav,Breathing_17,2,23,breathing,84965,A,audio,audio_vibration/audio/2-84965-A-23.wav,42.5,100.0,2.5,30.0,rating_hapticgen,hapticgen,100.0
2-85292-A-24.wav,Coughing_1,2,24,coughing,85292,A,audio,audio_vibration/audio/2-85292-A-24.wav,77.0,29.0,34.5,21.5,rating_freqshift,freqshift,77.0
2-86160-A-27.wav,Brushing_Teeth_9,2,27,brushing_teeth,86160,A,audio,audio_vibration/audio/2-86160-A-27.wav,59.5,80.5,37.5,43.0,rating_hapticgen,hapticgen,80.5
2-87282-A-34.wav,Can_Opening_10,2,34,can_opening,87282,A,audio,audio_vibration/audio/2-87282-A-34.wav,55.0,58.0,92.5,54.0,rating_percept,percept,92.5
2-87780-A-33.wav,Door_Wood_Creaks_3,2,33,door_wood_creaks,87780,A,audio,audio_vibration/audio/2-87780-A-33.wav,4.5,86.0,20.0,33.0,rating_hapticgen,hapticgen,86.0
2-87781-A-10.wav,Rain_19,2,10,rain,87781,A,audio,audio_vibration/audio/2-87781-A-10.wav,63.5,51.5,6.0,84.0,rating_pitchmatch,pitchmatch,84.0
2-87799-A-24.wav,Coughing_15,2,24,coughing,87799,A,audio,audio_vibration/audio/2-87799-A-24.wav,73.5,65.0,34.5,91.5,rating_pitchmatch,pitchmatch,91.5
2-89516-A-37.wav,Clock_Alarm_8,2,37,clock_alarm,89516,A,audio,audio_vibration/audio/2-89516-A-37.wav,46.5,65.5,53.0,71.0,rating_pitchmatch,pitchmatch,71.0
2-92978-A-29.wav,Drinking_Sipping_2,2,29,drinking_sipping,92978,A,audio,audio_vibration/audio/2-92978-A-29.wav,36.5,80.0,4.0,87.5,rating_pitchmatch,pitchmatch,87.5
2-94230-A-27.wav,Brushing_Teeth_8,2,27,brushing_teeth,94230,A,audio,audio_vibration/audio/2-94230-A-27.wav,32.5,30.0,25.0,88.0,rating_pitchmatch,pitchmatch,88.0
2-94807-A-29.wav,Drinking_Sipping_8,2,29,drinking_sipping,94807,A,audio,audio_vibration/audio/2-94807-A-29.wav,40.0,39.5,95.0,85.5,rating_percept,percept,95.0
2-95035-A-1.wav,Rooster_12,2,1,rooster,95035,A,audio,audio_vibration/audio/2-95035-A-1.wav,36.0,45.0,45.0,70.0,rating_pitchmatch,pitchmatch,70.0
2-95258-A-1.wav,Rooster_5,2,1,rooster,95258,A,audio,audio_vibration/audio/2-95258-A-1.wav,58.5,72.5,41.5,93.5,rating_pitchmatch,pitchmatch,93.5
2-95567-A-23.wav,Breathing_2,2,23,breathing,95567,A,audio,audio_vibration/audio/2-95567-A-23.wav,31.5,66.5,17.5,89.0,rating_pitchmatch,pitchmatch,89.0
2-96033-A-13.wav,Crickets_13,2,13,crickets,96033,A,audio,audio_vibration/audio/2-96033-A-13.wav,7.5,55.5,6.0,15.5,rating_hapticgen,hapticgen,55.5
2-96654-A-47.wav,Airplane_13,2,47,airplane,96654,A,audio,audio_vibration/audio/2-96654-A-47.wav,50.0,86.0,16.5,46.0,rating_hapticgen,hapticgen,86.0
2-96904-A-27.wav,Brushing_Teeth_6,2,27,brushing_teeth,96904,A,audio,audio_vibration/audio/2-96904-A-27.wav,80.0,72.0,7.0,50.0,rating_freqshift,freqshift,80.0
2-98392-A-23.wav,Breathing_3,2,23,breathing,98392,A,audio,audio_vibration/audio/2-98392-A-23.wav,79.5,76.0,18.5,26.0,rating_freqshift,freqshift,79.5
2-99795-A-32.wav,Keyboard_Typing_11,2,32,keyboard_typing,99795,A,audio,audio_vibration/audio/2-99795-A-32.wav,55.0,48.5,66.0,58.5,rating_percept,percept,66.0
2-99796-A-32.wav,Keyboard_Typing_17,2,32,keyboard_typing,99796,A,audio,audio_vibration/audio/2-99796-A-32.wav,36.5,40.5,67.5,81.0,rating_pitchmatch,pitchmatch,81.0
2-99955-C-7.wav,Insects_5,2,7,insects,99955,C,audio,audio_vibration/audio/2-99955-C-7.wav,74.5,63.0,22.5,68.5,rating_freqshift,freqshift,74.5
3-101381-A-33.wav,Door_Wood_Creaks_12,3,33,door_wood_creaks,101381,A,audio,audio_vibration/audio/3-101381-A-33.wav,33.5,96.5,4.5,73.0,rating_hapticgen,hapticgen,96.5
3-101381-B-33.wav,Door_Wood_Creaks_5,3,33,door_wood_creaks,101381,B,audio,audio_vibration/audio/3-101381-B-33.wav,37.0,68.0,0.5,83.0,rating_pitchmatch,pitchmatch,83.0
3-102583-B-49.wav,Hand_Saw_11,3,49,hand_saw,102583,B,audio,audio_vibration/audio/3-102583-B-49.wav,87.0,25.5,2.0,88.0,rating_pitchmatch,pitchmatch,88.0
3-102583-C-49.wav,Hand_Saw_4,3,49,hand_saw,102583,C,audio,audio_vibration/audio/3-102583-C-49.wav,99.0,47.5,24.5,91.5,rating_freqshift,freqshift,99.0
3-103050-A-19.wav,Thunderstorm_12,3,19,thunderstorm,103050,A,audio,audio_vibration/audio/3-103050-A-19.wav,62.0,45.0,2.0,81.0,rating_pitchmatch,pitchmatch,81.0
3-103051-A-19.wav,Thunderstorm_13,3,19,thunderstorm,103051,A,audio,audio_vibration/audio/3-103051-A-19.wav,22.0,50.0,7.5,52.5,rating_pitchmatch,pitchmatch,52.5
3-103051-B-19.wav,Thunderstorm_2,3,19,thunderstorm,103051,B,audio,audio_vibration/audio/3-103051-B-19.wav,86.0,55.5,5.0,97.0,rating_pitchmatch,pitchmatch,97.0
3-103401-A-33.wav,Door_Wood_Creaks_16,3,33,door_wood_creaks,103401,A,audio,audio_vibration/audio/3-103401-A-33.wav,40.5,77.5,32.5,21.5,rating_hapticgen,hapticgen,77.5
3-103401-C-33.wav,Door_Wood_Creaks_20,3,33,door_wood_creaks,103401,C,audio,audio_vibration/audio/3-103401-C-33.wav,73.5,79.0,16.5,55.0,rating_hapticgen,hapticgen,79.0
3-103401-D-33.wav,Door_Wood_Creaks_7,3,33,door_wood_creaks,103401,D,audio,audio_vibration/audio/3-103401-D-33.wav,48.5,30.0,43.0,86.5,rating_pitchmatch,pitchmatch,86.5
3-103598-A-25.wav,Footsteps_11,3,25,footsteps,103598,A,audio,audio_vibration/audio/3-103598-A-25.wav,40.5,65.5,62.0,57.0,rating_hapticgen,hapticgen,65.5
3-103599-B-25.wav,Footsteps_18,3,25,footsteps,103599,B,audio,audio_vibration/audio/3-103599-B-25.wav,83.5,80.0,13.5,96.5,rating_pitchmatch,pitchmatch,96.5
3-104632-A-12.wav,Crackling_Fire_17,3,12,crackling_fire,104632,A,audio,audio_vibration/audio/3-104632-A-12.wav,48.5,9.5,0.0,82.5,rating_pitchmatch,pitchmatch,82.5
3-105235-A-7.wav,Insects_18,3,7,insects,105235,A,audio,audio_vibration/audio/3-105235-A-7.wav,60.5,63.0,43.5,81.5,rating_pitchmatch,pitchmatch,81.5
3-105236-A-7.wav,Insects_13,3,7,insects,105236,A,audio,audio_vibration/audio/3-105236-A-7.wav,17.5,100.0,5.0,62.5,rating_hapticgen,hapticgen,100.0
3-108451-A-17.wav,Pouring_Water_1,3,17,pouring_water,108451,A,audio,audio_vibration/audio/3-108451-A-17.wav,40.5,72.5,12.5,71.0,rating_hapticgen,hapticgen,72.5
3-108451-B-17.wav,Pouring_Water_11,3,17,pouring_water,108451,B,audio,audio_vibration/audio/3-108451-B-17.wav,95.0,85.5,12.0,80.5,rating_freqshift,freqshift,95.0
3-108677-A-18.wav,Toilet_Flush_6,3,18,toilet_flush,108677,A,audio,audio_vibration/audio/3-108677-A-18.wav,94.0,33.0,53.0,76.0,rating_freqshift,freqshift,94.0
3-108791-A-18.wav,Toilet_Flush_7,3,18,toilet_flush,108791,A,audio,audio_vibration/audio/3-108791-A-18.wav,25.0,24.5,10.5,46.5,rating_pitchmatch,pitchmatch,46.5
3-110536-A-26.wav,Laughing_8,3,26,laughing,110536,A,audio,audio_vibration/audio/3-110536-A-26.wav,65.0,73.0,20.0,82.5,rating_pitchmatch,pitchmatch,82.5
3-110913-D-7.wav,Insects_1,3,7,insects,110913,D,audio,audio_vibration/audio/3-110913-D-7.wav,81.0,71.0,43.0,20.0,rating_freqshift,freqshift,81.0
3-112397-A-9.wav,Crow_17,3,9,crow,112397,A,audio,audio_vibration/audio/3-112397-A-9.wav,43.0,14.5,47.0,81.0,rating_pitchmatch,pitchmatch,81.0
3-112522-A-27.wav,Brushing_Teeth_14,3,27,brushing_teeth,112522,A,audio,audio_vibration/audio/3-112522-A-27.wav,73.0,44.0,36.5,51.5,rating_freqshift,freqshift,73.0
3-112557-A-23.wav,Breathing_9,3,23,breathing,112557,A,audio,audio_vibration/audio/3-112557-A-23.wav,59.0,66.0,33.5,92.5,rating_pitchmatch,pitchmatch,92.5
3-115382-A-44.wav,Engine_19,3,44,engine,115382,A,audio,audio_vibration/audio/3-115382-A-44.wav,92.5,32.0,40.5,62.5,rating_freqshift,freqshift,92.5
3-115387-A-47.wav,Airplane_2,3,47,airplane,115387,A,audio,audio_vibration/audio/3-115387-A-47.wav,68.5,85.0,90.5,73.5,rating_percept,percept,90.5
3-115387-C-47.wav,Airplane_4,3,47,airplane,115387,C,audio,audio_vibration/audio/3-115387-C-47.wav,85.0,87.0,39.5,66.5,rating_hapticgen,hapticgen,87.0
3-116135-A-1.wav,Rooster_13,3,1,rooster,116135,A,audio,audio_vibration/audio/3-116135-A-1.wav,79.0,86.0,55.0,77.0,rating_hapticgen,hapticgen,86.0
3-117504-A-16.wav,Wind_19,3,16,wind,117504,A,audio,audio_vibration/audio/3-117504-A-16.wav,67.5,88.0,34.0,48.0,rating_hapticgen,hapticgen,88.0
3-117883-A-37.wav,Clock_Alarm_11,3,37,clock_alarm,117883,A,audio,audio_vibration/audio/3-117883-A-37.wav,66.5,82.5,90.0,85.0,rating_percept,percept,90.0
3-118059-A-18.wav,Toilet_Flush_20,3,18,toilet_flush,118059,A,audio,audio_vibration/audio/3-118059-A-18.wav,44.5,46.5,0.0,65.0,rating_pitchmatch,pitchmatch,65.0
3-118487-A-26.wav,Laughing_10,3,26,laughing,118487,A,audio,audio_vibration/audio/3-118487-A-26.wav,87.5,79.5,74.0,73.5,rating_freqshift,freqshift,87.5
3-118656-A-41.wav,Chainsaw_12,3,41,chainsaw,118656,A,audio,audio_vibration/audio/3-118656-A-41.wav,48.5,21.5,4.5,77.5,rating_pitchmatch,pitchmatch,77.5
