filename,fold,target,category,clip_id,take,file_type,vibration_type
5-253101-C-49-vib-pitchmatch.wav,5,49,hand_saw,253101,C,vibration,pitchmatch
1-32318-A-0-vib-pitchmatch.wav,1,0,dog,32318,A,vibration,pitchmatch
1-48298-A-46-vib-pitchmatch.wav,1,46,church_bells,48298,A,vibration,pitchmatch
1-57795-A-8-vib-freqshift.wav,1,8,sheep,57795,A,vibration,freqshift
5-194930-A-1-vib-freqshift.wav,5,1,rooster,194930,A,vibration,freqshift
3-71964-B-4-vib-hapticgen.wav,3,4,frog,71964,B,vibration,hapticgen
4-185619-A-21-vib-hapticgen.wav,4,21,sneezing,185619,A,vibration,hapticgen
4-218199-G-35-vib-freqshift.wav,4,35,washing_machine,218199,G,vibration,freqshift
2-96654-A-47-vib-hapticgen.wav,2,47,airplane,96654,A,vibration,hapticgen
3-139331-A-27-vib-hapticgen.wav,3,27,brushing_teeth,139331,A,vibration,hapticgen
4-216349-A-34-vib-freqshift.wav,4,34,can_opening,216349,A,vibration,freqshift
5-238926-A-31-vib-pitchmatch.wav,5,31,mouse_click,238926,A,vibration,pitchmatch
1-57316-A-13-vib-freqshift.wav,1,13,crickets,57316,A,vibration,freqshift
4-125070-A-19-vib-freqshift.wav,4,19,thunderstorm,125070,A,vibration,freqshift
1-119125-A-45-vib-hapticgen.wav,1,45,train,119125,A,vibration,hapticgen
5-242490-A-14-vib-hapticgen.wav,5,14,chirping_birds,242490,A,vibration,hapticgen
2-122763-B-29-vib-hapticgen.wav,2,29,drinking_sipping,122763,B,vibration,hapticgen
5-213077-A-11-vib-freqshift.wav,5,11,sea_waves,213077,A,vibration,freqshift
3-145719-A-17-vib-hapticgen.wav,3,17,pouring_water,145719,A,vibration,hapticgen
1-7973-A-7-vib-hapticgen.wav,1,7,insects,7973,A,vibration,hapticgen
3-157492-A-45-vib-freqshift.wav,3,45,train,157492,A,vibration,freqshift
3-154926-A-40-vib-pitchmatch.wav,3,40,helicopter,154926,A,vibration,pitchmatch
3-148932-A-34-vib-freqshift.wav,3,34,can_opening,148932,A,vibration,freqshift
3-142005-A-10-vib-hapticgen.wav,3,10,rain,142005,A,vibration,hapticgen
2-106015-A-44-vib-pitchmatch.wav,2,44,engine,106015,A,vibration,pitchmatch
3-62878-A-42-vib-freqshift.wav,3,42,siren,62878,A,vibration,freqshift
5-243459-A-14-vib-freqshift.wav,5,14,chirping_birds,243459,A,vibration,freqshift
1-39901-A-11-vib-hapticgen.wav,1,11,sea_waves,39901,A,vibration,hapticgen
3-152007-A-20-vib-percept.wav,3,20,crying_baby,152007,A,vibration,percept
4-198360-B-49-vib-percept.wav,4,49,hand_saw,198360,B,vibration,percept
5-211197-A-24-vib-hapticgen.wav,5,24,coughing,211197,A,vibration,hapticgen
2-125966-A-11-vib-freqshift.wav,2,11,sea_waves,125966,A,vibration,freqshift
2-126433-A-17-vib-pitchmatch.wav,2,17,pouring_water,126433,A,vibration,pitchmatch
2-78799-A-47-vib-hapticgen.wav,2,47,airplane,78799,A,vibration,hapticgen
1-105224-A-22-vib-hapticgen.wav,1,22,clapping,105224,A,vibration,hapticgen
4-180337-A-28-vib-hapticgen.wav,4,28,snoring,180337,A,vibration,hapticgen
1-84393-A-32-vib-percept.wav,1,32,keyboard_typing,84393,A,vibration,percept
1-17585-A-7-vib-pitchmatch.wav,1,7,insects,17585,A,vibration,pitchmatch
3-142006-A-10-vib-pitchmatch.wav,3,10,rain,142006,A,vibration,pitchmatch
2-173559-A-39-vib-freqshift.wav,2,39,glass_breaking,173559,A,vibration,freqshift
2-126756-A-29-vib-percept.wav,2,29,drinking_sipping,126756,A,vibration,percept
3-180977-A-0-vib-percept.wav,3,0,dog,180977,A,vibration,percept
3-187710-A-11-vib-hapticgen.wav,3,11,sea_waves,187710,A,vibration,hapticgen
2-117795-A-3-vib-percept.wav,2,3,cow,117795,A,vibration,percept
5-244933-A-34-vib-pitchmatch.wav,5,34,can_opening,244933,A,vibration,pitchmatch
2-155801-A-11-vib-percept.wav,2,11,sea_waves,155801,A,vibration,percept
5-103421-A-2-vib-freqshift.wav,5,2,pig,103421,A,vibration,freqshift
1-50623-A-15-vib-freqshift.wav,1,15,water_drops,50623,A,vibration,freqshift
5-177957-A-40-vib-pitchmatch.wav,5,40,helicopter,177957,A,vibration,pitchmatch
5-211197-A-24-vib-pitchmatch.wav,5,24,coughing,211197,A,vibration,pitchmatch
4-181628-A-17-vib-percept.wav,4,17,pouring_water,181628,A,vibration,percept
1-118206-A-31-vib-percept.wav,1,31,mouse_click,118206,A,vibration,percept
1-29532-A-16-vib-percept.wav,1,16,wind,29532,A,vibration,percept
5-235893-A-28-vib-pitchmatch.wav,5,28,snoring,235893,A,vibration,pitchmatch
5-200461-A-11-vib-freqshift.wav,5,11,sea_waves,200461,A,vibration,freqshift
3-120526-A-37-vib-pitchmatch.wav,3,37,clock_alarm,120526,A,vibration,pitchmatch
1-95563-A-31-vib-freqshift.wav,1,31,mouse_click,95563,A,vibration,freqshift
1-18810-A-49-vib-hapticgen.wav,1,49,hand_saw,18810,A,vibration,hapticgen
2-59565-A-46-vib-percept.wav,2,46,church_bells,59565,A,vibration,percept
2-182508-A-8-vib-freqshift.wav,2,8,sheep,182508,A,vibration,freqshift
2-60180-A-49-vib-percept.wav,2,49,hand_saw,60180,A,vibration,percept
3-124600-A-19-vib-percept.wav,3,19,thunderstorm,124600,A,vibration,percept
1-31251-B-6-vib-freqshift.wav,1,6,hen,31251,B,vibration,freqshift
2-123896-A-24-vib-pitchmatch.wav,2,24,coughing,123896,A,vibration,pitchmatch
2-57733-A-22-vib-hapticgen.wav,2,22,clapping,57733,A,vibration,hapticgen
3-103050-A-19-vib-pitchmatch.wav,3,19,thunderstorm,103050,A,vibration,pitchmatch
3-136608-A-16-vib-percept.wav,3,16,wind,136608,A,vibration,percept
3-71964-C-4-vib-pitchmatch.wav,3,4,frog,71964,C,vibration,pitchmatch
3-187549-B-6-vib-pitchmatch.wav,3,6,hen,187549,B,vibration,pitchmatch
5-156026-B-4-vib-hapticgen.wav,5,4,frog,156026,B,vibration,hapticgen
5-207836-B-29-vib-hapticgen.wav,5,29,drinking_sipping,207836,B,vibration,hapticgen
3-164595-A-15-vib-percept.wav,3,15,water_drops,164595,A,vibration,percept
5-117120-A-42-vib-hapticgen.wav,5,42,siren,117120,A,vibration,hapticgen
1-101404-A-34-vib-hapticgen.wav,1,34,can_opening,101404,A,vibration,hapticgen
1-17585-A-7-vib-hapticgen.wav,1,7,insects,17585,A,vibration,hapticgen
2-158746-B-2-vib-hapticgen.wav,2,2,pig,158746,B,vibration,hapticgen
3-94343-A-25-vib-percept.wav,3,25,footsteps,94343,A,vibration,percept
1-19872-B-36-vib-freqshift.wav,1,36,vacuum_cleaner,19872,B,vibration,freqshift
1-56270-A-29-vib-hapticgen.wav,1,29,drinking_sipping,56270,A,vibration,hapticgen
3-120526-A-37-vib-hapticgen.wav,3,37,clock_alarm,120526,A,vibration,hapticgen
4-171706-A-23-vib-pitchmatch.wav,4,23,breathing,171706,A,vibration,pitchmatch
4-167642-A-21-vib-pitchmatch.wav,4,21,sneezing,167642,A,vibration,pitchmatch
2-122820-B-36-vib-percept.wav,2,36,vacuum_cleaner,122820,B,vibration,percept
5-207811-B-35-vib-percept.wav,5,35,washing_machine,207811,B,vibration,percept
4-194754-A-0-vib-pitchmatch.wav,4,0,dog,194754,A,vibration,pitchmatch
1-26176-A-43-vib-hapticgen.wav,1,43,car_horn,26176,A,vibration,hapticgen
3-93010-A-18-vib-pitchmatch.wav,3,18,toilet_flush,93010,A,vibration,pitchmatch
4-186936-A-44-vib-percept.wav,4,44,engine,186936,A,vibration,percept
2-59241-A-35-vib-hapticgen.wav,2,35,washing_machine,59241,A,vibration,hapticgen
1-28135-A-11-vib-percept.wav,1,11,sea_waves,28135,A,vibration,percept
4-185575-C-20-vib-freqshift.wav,4,20,crying_baby,185575,C,vibration,freqshift
5-199284-A-45-vib-hapticgen.wav,5,45,train,199284,A,vibration,hapticgen
1-34094-A-5-vib-pitchmatch.wav,1,5,cat,34094,A,vibration,pitchmatch
5-157204-A-16-vib-freqshift.wav,5,16,wind,157204,A,vibration,freqshift
5-198411-B-20-vib-hapticgen.wav,5,20,crying_baby,198411,B,vibration,hapticgen
1-54747-A-46-vib-freqshift.wav,1,46,church_bells,54747,A,vibration,freqshift
3-147965-A-12-vib-percept.wav,3,12,crackling_fire,147965,A,vibration,percept
4-149294-A-41-vib-freqshift.wav,4,41,chainsaw,149294,A,vibration,freqshift
4-149940-A-5-vib-pitchmatch.wav,4,5,cat,149940,A,vibration,pitchmatch
1-24524-B-19-vib-freqshift.wav,1,19,thunderstorm,24524,B,vibration,freqshift
5-234247-A-37-vib-percept.wav,5,37,clock_alarm,234247,A,vibration,percept
5-245040-A-35-vib-hapticgen.wav,5,35,washing_machine,245040,A,vibration,hapticgen
3-134699-C-16-vib-pitchmatch.wav,3,16,wind,134699,C,vibration,pitchmatch
2-122616-A-14-vib-percept.wav,2,14,chirping_birds,122616,A,vibration,percept
1-28005-A-18-vib-pitchmatch.wav,1,18,toilet_flush,28005,A,vibration,pitchmatch
4-147658-A-46-vib-percept.wav,4,46,church_bells,147658,A,vibration,percept
4-159426-A-9-vib-freqshift.wav,4,9,crow,159426,A,vibration,freqshift
2-54962-A-23-vib-freqshift.wav,2,23,breathing,54962,A,vibration,freqshift
2-165801-A-48-vib-hapticgen.wav,2,48,fireworks,165801,A,vibration,hapticgen
5-207836-D-29-vib-percept.wav,5,29,drinking_sipping,207836,D,vibration,percept
3-171937-A-34-vib-freqshift.wav,3,34,can_opening,171937,A,vibration,freqshift
5-205090-A-32-vib-hapticgen.wav,5,32,keyboard_typing,205090,A,vibration,hapticgen
3-103051-B-19-vib-pitchmatch.wav,3,19,thunderstorm,103051,B,vibration,pitchmatch
3-121348-A-9-vib-percept.wav,3,9,crow,121348,A,vibration,percept
2-130978-A-21-vib-hapticgen.wav,2,21,sneezing,130978,A,vibration,hapticgen
4-150364-B-46-vib-percept.wav,4,46,church_bells,150364,B,vibration,percept
5-198891-B-8-vib-percept.wav,5,8,sheep,198891,B,vibration,percept
2-139748-B-15-vib-freqshift.wav,2,15,water_drops,139748,B,vibration,freqshift
3-164216-C-6-vib-freqshift.wav,3,6,hen,164216,C,vibration,freqshift
5-191131-A-40-vib-pitchmatch.wav,5,40,helicopter,191131,A,vibration,pitchmatch
2-66205-A-23-vib-hapticgen.wav,2,23,breathing,66205,A,vibration,hapticgen
2-117795-A-3-vib-freqshift.wav,2,3,cow,117795,A,vibration,freqshift
1-115521-A-19-vib-hapticgen.wav,1,19,thunderstorm,115521,A,vibration,hapticgen
4-188191-B-29-vib-pitchmatch.wav,4,29,drinking_sipping,188191,B,vibration,pitchmatch
4-261068-A-30-vib-pitchmatch.wav,4,30,door_wood_knock,261068,A,vibration,pitchmatch
4-201988-A-44-vib-freqshift.wav,4,44,engine,201988,A,vibration,freqshift
5-177957-B-40-vib-freqshift.wav,5,40,helicopter,177957,B,vibration,freqshift
3-170851-A-31-vib-freqshift.wav,3,31,mouse_click,170851,A,vibration,freqshift
4-163606-A-16-vib-percept.wav,4,16,wind,163606,A,vibration,percept
5-233787-A-7-vib-freqshift.wav,5,7,insects,233787,A,vibration,freqshift
3-134802-A-13-vib-percept.wav,3,13,crickets,134802,A,vibration,percept
5-188796-A-45-vib-hapticgen.wav,5,45,train,188796,A,vibration,hapticgen
5-221518-A-21-vib-freqshift.wav,5,21,sneezing,221518,A,vibration,freqshift
4-251645-A-49-vib-percept.wav,4,49,hand_saw,251645,A,vibration,percept
1-22694-A-20-vib-pitchmatch.wav,1,20,crying_baby,22694,A,vibration,pitchmatch
5-61635-A-8-vib-pitchmatch.wav,5,8,sheep,61635,A,vibration,pitchmatch
3-70962-A-4-vib-hapticgen.wav,3,4,frog,70962,A,vibration,hapticgen
5-212050-A-27-vib-percept.wav,5,27,brushing_teeth,212050,A,vibration,percept
1-54752-A-18-vib-freqshift.wav,1,18,toilet_flush,54752,A,vibration,freqshift
4-174860-A-3-vib-pitchmatch.wav,4,3,cow,174860,A,vibration,pitchmatch
5-243449-A-14-vib-hapticgen.wav,5,14,chirping_birds,243449,A,vibration,hapticgen
3-152997-A-26-vib-pitchmatch.wav,3,26,laughing,152997,A,vibration,pitchmatch
2-95567-A-23-vib-hapticgen.wav,2,23,breathing,95567,A,vibration,hapticgen
1-52266-A-24-vib-percept.wav,1,24,coughing,52266,A,vibration,percept
3-143119-A-21-vib-pitchmatch.wav,3,21,sneezing,143119,A,vibration,pitchmatch
2-250710-A-39-vib-percept.wav,2,39,glass_breaking,250710,A,vibration,percept
3-136608-A-16-vib-hapticgen.wav,3,16,wind,136608,A,vibration,hapticgen
1-13572-A-46-vib-percept.wav,1,46,church_bells,13572,A,vibration,percept
1-61534-A-27-vib-pitchmatch.wav,1,27,brushing_teeth,61534,A,vibration,pitchmatch
2-132157-B-11-vib-hapticgen.wav,2,11,sea_waves,132157,B,vibration,hapticgen
4-160036-B-33-vib-pitchmatch.wav,4,33,door_wood_creaks,160036,B,vibration,pitchmatch
4-204612-A-31-vib-hapticgen.wav,4,31,mouse_click,204612,A,vibration,hapticgen
2-102414-E-17-vib-hapticgen.wav,2,17,pouring_water,102414,E,vibration,hapticgen
2-50667-B-41-vib-hapticgen.wav,2,41,chainsaw,50667,B,vibration,hapticgen
2-70344-A-33-vib-pitchmatch.wav,2,33,door_wood_creaks,70344,A,vibration,pitchmatch
5-173568-A-33-vib-hapticgen.wav,5,33,door_wood_creaks,173568,A,vibration,hapticgen
5-263491-A-25-vib-pitchmatch.wav,5,25,footsteps,263491,A,vibration,pitchmatch
2-139748-A-15-vib-pitchmatch.wav,2,15,water_drops,139748,A,vibration,pitchmatch
5-216368-A-28-vib-percept.wav,5,28,snoring,216368,A,vibration,percept
2-95035-A-1-vib-freqshift.wav,2,1,rooster,95035,A,vibration,freqshift
3-161500-A-17-vib-pitchmatch.wav,3,17,pouring_water,161500,A,vibration,pitchmatch
3-92637-A-18-vib-percept.wav,3,18,toilet_flush,92637,A,vibration,percept
4-161127-A-10-vib-freqshift.wav,4,10,rain,161127,A,vibration,freqshift
1-9887-A-49-vib-hapticgen.wav,1,49,hand_saw,9887,A,vibration,hapticgen
1-43382-A-1-vib-hapticgen.wav,1,1,rooster,43382,A,vibration,hapticgen
5-251963-A-47-vib-freqshift.wav,5,47,airplane,251963,A,vibration,freqshift
3-144692-A-21-vib-percept.wav,3,21,sneezing,144692,A,vibration,percept
4-192236-A-0-vib-pitchmatch.wav,4,0,dog,192236,A,vibration,pitchmatch
5-179865-A-43-vib-freqshift.wav,5,43,car_horn,179865,A,vibration,freqshift
3-71964-C-4-vib-hapticgen.wav,3,4,frog,71964,C,vibration,hapticgen
4-196671-A-8-vib-percept.wav,4,8,sheep,196671,A,vibration,percept
1-58923-B-27-vib-pitchmatch.wav,1,27,brushing_teeth,58923,B,vibration,pitchmatch
1-187207-A-20-vib-percept.wav,1,20,crying_baby,187207,A,vibration,percept
3-180256-A-0-vib-percept.wav,3,0,dog,180256,A,vibration,percept
5-194899-C-3-vib-pitchmatch.wav,5,3,cow,194899,C,vibration,pitchmatch
1-22804-A-46-vib-percept.wav,1,46,church_bells,22804,A,vibration,percept
4-204777-A-39-vib-hapticgen.wav,4,39,glass_breaking,204777,A,vibration,hapticgen
1-47923-A-28-vib-freqshift.wav,1,28,snoring,47923,A,vibration,freqshift
1-29561-A-10-vib-freqshift.wav,1,10,rain,29561,A,vibration,freqshift
2-89516-A-37-vib-pitchmatch.wav,2,37,clock_alarm,89516,A,vibration,pitchmatch
3-154926-A-40-vib-percept.wav,3,40,helicopter,154926,A,vibration,percept
1-53501-A-32-vib-freqshift.wav,1,32,keyboard_typing,53501,A,vibration,freqshift
3-243726-A-43-vib-percept.wav,3,43,car_horn,243726,A,vibration,percept
1-62509-A-45-vib-percept.wav,1,45,train,62509,A,vibration,percept
4-181362-A-13-vib-freqshift.wav,4,13,crickets,181362,A,vibration,freqshift
3-159348-A-36-vib-pitchmatch.wav,3,36,vacuum_cleaner,159348,A,vibration,pitchmatch
4-253649-A-6-vib-hapticgen.wav,4,6,hen,253649,A,vibration,hapticgen
2-80313-A-28-vib-hapticgen.wav,2,28,snoring,80313,A,vibration,hapticgen
1-17808-A-12-vib-pitchmatch.wav,1,12,crackling_fire,17808,A,vibration,pitchmatch
2-152964-A-31-vib-pitchmatch.wav,2,31,mouse_click,152964,A,vibration,pitchmatch
3-146873-A-24-vib-pitchmatch.wav,3,24,coughing,146873,A,vibration,pitchmatch
5-234263-A-25-vib-hapticgen.wav,5,25,footsteps,234263,A,vibration,hapticgen
2-32834-A-4-vib-percept.wav,2,4,frog,32834,A,vibration,percept
3-144259-A-29-vib-percept.wav,3,29,drinking_sipping,144259,A,vibration,percept
5-198373-A-46-vib-pitchmatch.wav,5,46,church_bells,198373,A,vibration,pitchmatch
5-213836-A-9-vib-freqshift.wav,5,9,crow,213836,A,vibration,freqshift
5-263501-A-25-vib-percept.wav,5,25,footsteps,263501,A,vibration,percept
4-184575-A-0-vib-pitchmatch.wav,4,0,dog,184575,A,vibration,pitchmatch
5-156026-C-4-vib-hapticgen.wav,5,4,frog,156026,C,vibration,hapticgen
2-87780-A-33-vib-freqshift.wav,2,33,door_wood_creaks,87780,A,vibration,freqshift
1-12654-B-15-vib-pitchmatch.wav,1,15,water_drops,12654,B,vibration,pitchmatch
1-36402-A-23-vib-hapticgen.wav,1,23,breathing,36402,A,vibration,hapticgen
2-37806-A-40-vib-pitchmatch.wav,2,40,helicopter,37806,A,vibration,pitchmatch
4-164243-A-26-vib-pitchmatch.wav,4,26,laughing,164243,A,vibration,pitchmatch
1-50623-A-15-vib-percept.wav,1,15,water_drops,50623,A,vibration,percept
3-118487-A-26-vib-pitchmatch.wav,3,26,laughing,118487,A,vibration,pitchmatch
4-175000-C-40-vib-hapticgen.wav,4,40,helicopter,175000,C,vibration,hapticgen
1-25777-A-48-vib-pitchmatch.wav,1,48,fireworks,25777,A,vibration,pitchmatch
3-253084-A-2-vib-percept.wav,3,2,pig,253084,A,vibration,percept
2-166644-B-2-vib-percept.wav,2,2,pig,166644,B,vibration,percept
4-149294-A-41-vib-percept.wav,4,41,chainsaw,149294,A,vibration,percept
2-158746-C-2-vib-hapticgen.wav,2,2,pig,158746,C,vibration,hapticgen
5-202020-A-18-vib-pitchmatch.wav,5,18,toilet_flush,202020,A,vibration,pitchmatch
1-50455-A-44-vib-pitchmatch.wav,1,44,engine,50455,A,vibration,pitchmatch
3-152007-C-20-vib-freqshift.wav,3,20,crying_baby,152007,C,vibration,freqshift
5-244327-A-34-vib-pitchmatch.wav,5,34,can_opening,244327,A,vibration,pitchmatch
1-20133-A-39-vib-freqshift.wav,1,39,glass_breaking,20133,A,vibration,freqshift
5-197121-A-45-vib-freqshift.wav,5,45,train,197121,A,vibration,freqshift
1-46272-A-12-vib-percept.wav,1,12,crackling_fire,46272,A,vibration,percept
1-81001-A-30-vib-freqshift.wav,1,30,door_wood_knock,81001,A,vibration,freqshift
3-123224-A-19-vib-percept.wav,3,19,thunderstorm,123224,A,vibration,percept
1-57163-A-38-vib-hapticgen.wav,1,38,clock_tick,57163,A,vibration,hapticgen
2-117616-A-48-vib-hapticgen.wav,2,48,fireworks,117616,A,vibration,hapticgen
2-37806-B-40-vib-hapticgen.wav,2,40,helicopter,37806,B,vibration,hapticgen
2-57733-A-22-vib-pitchmatch.wav,2,22,clapping,57733,A,vibration,pitchmatch
2-141682-B-36-vib-percept.wav,2,36,vacuum_cleaner,141682,B,vibration,percept
3-130998-A-28-vib-hapticgen.wav,3,28,snoring,130998,A,vibration,hapticgen
2-144137-A-43-vib-percept.wav,2,43,car_horn,144137,A,vibration,percept
4-187504-A-17-vib-hapticgen.wav,4,17,pouring_water,187504,A,vibration,hapticgen
1-85909-A-29-vib-hapticgen.wav,1,29,drinking_sipping,85909,A,vibration,hapticgen
5-213836-B-9-vib-freqshift.wav,5,9,crow,213836,B,vibration,freqshift
2-43806-A-42-vib-hapticgen.wav,2,42,siren,43806,A,vibration,hapticgen
1-30226-A-0-vib-percept.wav,1,0,dog,30226,A,vibration,percept
3-164120-A-11-vib-percept.wav,3,11,sea_waves,164120,A,vibration,percept
1-46274-A-18-vib-percept.wav,1,18,toilet_flush,46274,A,vibration,percept
5-243459-A-14-vib-pitchmatch.wav,5,14,chirping_birds,243459,A,vibration,pitchmatch
1-72195-B-37-vib-freqshift.wav,1,37,clock_alarm,72195,B,vibration,freqshift
2-51173-A-35-vib-pitchmatch.wav,2,35,washing_machine,51173,A,vibration,pitchmatch
4-181628-A-17-vib-pitchmatch.wav,4,17,pouring_water,181628,A,vibration,pitchmatch
2-80844-A-13-vib-freqshift.wav,2,13,crickets,80844,A,vibration,freqshift
3-118656-A-41-vib-freqshift.wav,3,41,chainsaw,118656,A,vibration,freqshift
3-130998-A-28-vib-pitchmatch.wav,3,28,snoring,130998,A,vibration,pitchmatch
3-142005-A-10-vib-percept.wav,3,10,rain,142005,A,vibration,percept
2-155801-A-11-vib-hapticgen.wav,2,11,sea_waves,155801,A,vibration,hapticgen
1-115545-A-48-vib-freqshift.wav,1,48,fireworks,115545,A,vibration,freqshift
3-170574-A-30-vib-percept.wav,3,30,door_wood_knock,170574,A,vibration,percept
1-24076-A-43-vib-percept.wav,1,43,car_horn,24076,A,vibration,percept
3-98771-A-18-vib-hapticgen.wav,3,18,toilet_flush,98771,A,vibration,hapticgen
3-193767-A-47-vib-pitchmatch.wav,3,47,airplane,193767,A,vibration,pitchmatch
1-56233-A-9-vib-hapticgen.wav,1,9,crow,56233,A,vibration,hapticgen
4-119648-A-48-vib-hapticgen.wav,4,48,fireworks,119648,A,vibration,hapticgen
5-185908-A-18-vib-percept.wav,5,18,toilet_flush,185908,A,vibration,percept
5-219044-A-46-vib-freqshift.wav,5,46,church_bells,219044,A,vibration,freqshift
5-238492-A-23-vib-percept.wav,5,23,breathing,238492,A,vibration,percept
1-81001-B-30-vib-pitchmatch.wav,1,30,door_wood_knock,81001,B,vibration,pitchmatch
2-106015-A-44-vib-percept.wav,2,44,engine,106015,A,vibration,percept
3-129678-A-13-vib-hapticgen.wav,3,13,crickets,129678,A,vibration,hapticgen
1-46272-A-12-vib-freqshift.wav,1,12,crackling_fire,46272,A,vibration,freqshift
3-140199-D-8-vib-freqshift.wav,3,8,sheep,140199,D,vibration,freqshift
1-211527-A-20-vib-percept.wav,1,20,crying_baby,211527,A,vibration,percept
5-103421-A-2-vib-percept.wav,5,2,pig,103421,A,vibration,percept
1-68628-A-27-vib-hapticgen.wav,1,27,brushing_teeth,68628,A,vibration,hapticgen
2-108767-B-9-vib-hapticgen.wav,2,9,crow,108767,B,vibration,hapticgen
1-24796-A-47-vib-hapticgen.wav,1,47,airplane,24796,A,vibration,hapticgen
4-161519-A-19-vib-hapticgen.wav,4,19,thunderstorm,161519,A,vibration,hapticgen
3-171937-A-34-vib-pitchmatch.wav,3,34,can_opening,171937,A,vibration,pitchmatch
3-147965-A-12-vib-freqshift.wav,3,12,crackling_fire,147965,A,vibration,freqshift
5-232272-A-44-vib-percept.wav,5,44,engine,232272,A,vibration,percept
5-219242-A-37-vib-percept.wav,5,37,clock_alarm,219242,A,vibration,percept
2-68595-B-15-vib-percept.wav,2,15,water_drops,68595,B,vibration,percept
3-83527-A-4-vib-hapticgen.wav,3,4,frog,83527,A,vibration,hapticgen
4-198360-C-49-vib-hapticgen.wav,4,49,hand_saw,198360,C,vibration,hapticgen
5-214759-B-5-vib-percept.wav,5,5,cat,214759,B,vibration,percept
4-165791-B-45-vib-pitchmatch.wav,4,45,train,165791,B,vibration,pitchmatch
5-263775-A-26-vib-hapticgen.wav,5,26,laughing,263775,A,vibration,hapticgen
3-119120-D-48-vib-percept.wav,3,48,fireworks,119120,D,vibration,percept
4-133895-A-7-vib-freqshift.wav,4,7,insects,133895,A,vibration,freqshift
1-18755-A-4-vib-pitchmatch.wav,1,4,frog,18755,A,vibration,pitchmatch
2-125875-A-13-vib-hapticgen.wav,2,13,crickets,125875,A,vibration,hapticgen
4-132839-A-33-vib-freqshift.wav,4,33,door_wood_creaks,132839,A,vibration,freqshift
5-184323-A-42-vib-freqshift.wav,5,42,siren,184323,A,vibration,freqshift
3-70962-B-4-vib-hapticgen.wav,3,4,frog,70962,B,vibration,hapticgen
1-39835-A-9-vib-percept.wav,1,9,crow,39835,A,vibration,percept
5-242492-A-3-vib-hapticgen.wav,5,3,cow,242492,A,vibration,hapticgen
1-46744-A-36-vib-percept.wav,1,36,vacuum_cleaner,46744,A,vibration,percept
3-143119-A-21-vib-percept.wav,3,21,sneezing,143119,A,vibration,percept
2-117330-A-28-vib-freqshift.wav,2,28,snoring,117330,A,vibration,freqshift
4-204777-C-39-vib-freqshift.wav,4,39,glass_breaking,204777,C,vibration,freqshift
2-106072-A-36-vib-freqshift.wav,2,36,vacuum_cleaner,106072,A,vibration,freqshift
2-77945-A-41-vib-percept.wav,2,41,chainsaw,77945,A,vibration,percept
4-186693-A-17-vib-freqshift.wav,4,17,pouring_water,186693,A,vibration,freqshift
3-142604-A-24-vib-freqshift.wav,3,24,coughing,142604,A,vibration,freqshift
2-72547-C-14-vib-percept.wav,2,14,chirping_birds,72547,C,vibration,percept
3-127890-C-9-vib-freqshift.wav,3,9,crow,127890,C,vibration,freqshift
3-102583-C-49-vib-pitchmatch.wav,3,49,hand_saw,102583,C,vibration,pitchmatch
5-201274-A-21-vib-pitchmatch.wav,5,21,sneezing,201274,A,vibration,pitchmatch
3-112397-A-9-vib-freqshift.wav,3,9,crow,112397,A,vibration,freqshift
5-214869-A-9-vib-freqshift.wav,5,9,crow,214869,A,vibration,freqshift
1-977-A-39-vib-freqshift.wav,1,39,glass_breaking,977,A,vibration,freqshift
4-160036-B-33-vib-freqshift.wav,4,33,door_wood_creaks,160036,B,vibration,freqshift
1-48298-A-46-vib-freqshift.wav,1,46,church_bells,48298,A,vibration,freqshift
4-167077-C-20-vib-hapticgen.wav,4,20,crying_baby,167077,C,vibration,hapticgen
2-117330-A-28-vib-pitchmatch.wav,2,28,snoring,117330,A,vibration,pitchmatch
1-54065-B-45-vib-hapticgen.wav,1,45,train,54065,B,vibration,hapticgen
3-112557-A-23-vib-hapticgen.wav,3,23,breathing,112557,A,vibration,hapticgen
3-104632-A-12-vib-freqshift.wav,3,12,crackling_fire,104632,A,vibration,freqshift
3-98869-A-46-vib-freqshift.wav,3,46,church_bells,98869,A,vibration,freqshift
4-244318-A-6-vib-hapticgen.wav,4,6,hen,244318,A,vibration,hapticgen
2-81970-C-7-vib-percept.wav,2,7,insects,81970,C,vibration,percept
4-196672-A-8-vib-percept.wav,4,8,sheep,196672,A,vibration,percept
1-51035-A-16-vib-percept.wav,1,16,wind,51035,A,vibration,percept
5-209698-A-38-vib-pitchmatch.wav,5,38,clock_tick,209698,A,vibration,pitchmatch
4-161303-A-5-vib-pitchmatch.wav,4,5,cat,161303,A,vibration,pitchmatch
1-202111-A-3-vib-percept.wav,1,3,cow,202111,A,vibration,percept
2-125821-A-13-vib-freqshift.wav,2,13,crickets,125821,A,vibration,freqshift
3-101381-B-33-vib-freqshift.wav,3,33,door_wood_creaks,101381,B,vibration,freqshift
1-17585-A-7-vib-percept.wav,1,7,insects,17585,A,vibration,percept
1-58277-A-3-vib-percept.wav,1,3,cow,58277,A,vibration,percept
2-83536-A-27-vib-percept.wav,2,27,brushing_teeth,83536,A,vibration,percept
3-147342-A-34-vib-hapticgen.wav,3,34,can_opening,147342,A,vibration,hapticgen
4-183992-A-0-vib-hapticgen.wav,4,0,dog,183992,A,vibration,hapticgen
