filename,fold,target,category,clip_id,take,vibration_type,file_type,file_path
4-204777-C-39-vib-freqshift.wav,4,39,glass_breaking,204777,C,freqshift,vibration,audio_vibration/vibration/4-204777-C-39-vib-freqshift.wav
2-106072-A-36-vib-freqshift.wav,2,36,vacuum_cleaner,106072,A,freqshift,vibration,audio_vibration/vibration/2-106072-A-36-vib-freqshift.wav
2-77945-A-41-vib-percept.wav,2,41,chainsaw,77945,A,percept,vibration,audio_vibration/vibration/2-77945-A-41-vib-percept.wav
4-186693-A-17-vib-freqshift.wav,4,17,pouring_water,186693,A,freqshift,vibration,audio_vibration/vibration/4-186693-A-17-vib-freqshift.wav
3-142604-A-24-vib-freqshift.wav,3,24,coughing,142604,A,freqshift,vibration,audio_vibration/vibration/3-142604-A-24-vib-freqshift.wav
2-72547-C-14-vib-percept.wav,2,14,chirping_birds,72547,C,percept,vibration,audio_vibration/vibration/2-72547-C-14-vib-percept.wav
3-127890-C-9-vib-freqshift.wav,3,9,crow,127890,C,freqshift,vibration,audio_vibration/vibration/3-127890-C-9-vib-freqshift.wav
3-102583-C-49-vib-pitchmatch.wav,3,49,hand_saw,102583,C,pitchmatch,vibration,audio_vibration/vibration/3-102583-C-49-vib-pitchmatch.wav
5-201274-A-21-vib-pitchmatch.wav,5,21,sneezing,201274,A,pitchmatch,vibration,audio_vibration/vibration/5-201274-A-21-vib-pitchmatch.wav
3-112397-A-9-vib-freqshift.wav,3,9,crow,112397,A,freqshift,vibration,audio_vibration/vibration/3-112397-A-9-vib-freqshift.wav
5-214869-A-9-vib-freqshift.wav,5,9,crow,214869,A,freqshift,vibration,audio_vibration/vibration/5-214869-A-9-vib-freqshift.wav
1-977-A-39-vib-freqshift.wav,1,39,glass_breaking,977,A,freqshift,vibration,audio_vibration/vibration/1-977-A-39-vib-freqshift.wav
4-160036-B-33-vib-freqshift.wav,4,33,door_wood_creaks,160036,B,freqshift,vibration,audio_vibration/vibration/4-160036-B-33-vib-freqshift.wav
1-48298-A-46-vib-freqshift.wav,1,46,church_bells,48298,A,freqshift,vibration,audio_vibration/vibration/1-48298-A-46-vib-freqshift.wav
4-167077-C-20-vib-hapticgen.wav,4,20,crying_baby,167077,C,hapticgen,vibration,audio_vibration/vibration/4-167077-C-20-vib-hapticgen.wav
2-117330-A-28-vib-pitchmatch.wav,2,28,snoring,117330,A,pitchmatch,vibration,audio_vibration/vibration/2-117330-A-28-vib-pitchmatch.wav
1-54065-B-45-vib-hapticgen.wav,1,45,train,54065,B,hapticgen,vibration,audio_vibration/vibration/1-54065-B-45-vib-hapticgen.wav
3-112557-A-23-vib-hapticgen.wav,3,23,breathing,112557,A,hapticgen,vibration,audio_vibration/vibration/3-112557-A-23-vib-hapticgen.wav
3-104632-A-12-vib-freqshift.wav,3,12,crackling_fire,104632,A,freqshift,vibration,audio_vibration/vibration/3-104632-A-12-vib-freqshift.wav
3-98869-A-46-vib-freqshift.wav,3,46,church_bells,98869,A,freqshift,vibration,audio_vibration/vibration/3-98869-A-46-vib-freqshift.wav
4-244318-A-6-vib-hapticgen.wav,4,6,hen,244318,A,hapticgen,vibration,audio_vibration/vibration/4-244318-A-6-vib-hapticgen.wav
2-81970-C-7-vib-percept.wav,2,7,insects,81970,C,percept,vibration,audio_vibration/vibration/2-81970-C-7-vib-percept.wav
4-196672-A-8-vib-percept.wav,4,8,sheep,196672,A,percept,vibration,audio_vibration/vibration/4-196672-A-8-vib-percept.wav
1-51035-A-16-vib-percept.wav,1,16,wind,51035,A,percept,vibration,audio_vibration/vibration/1-51035-A-16-vib-percept.wav
5-209698-A-38-vib-pitchmatch.wav,5,38,clock_tick,209698,A,pitchmatch,vibration,audio_vibration/vibration/5-209698-A-38-vib-pitchmatch.wav
4-161303-A-5-vib-pitchmatch.wav,4,5,cat,161303,A,pitchmatch,vibration,audio_vibration/vibration/4-161303-A-5-vib-pitchmatch.wav
1-202111-A-3-vib-percept.wav,1,3,cow,202111,A,percept,vibration,audio_vibration/vibration/1-202111-A-3-vib-percept.wav
2-125821-A-13-vib-freqshift.wav,2,13,crickets,125821,A,freqshift,vibration,audio_vibration/vibration/2-125821-A-13-vib-freqshift.wav
3-101381-B-33-vib-freqshift.wav,3,33,door_wood_creaks,101381,B,freqshift,vibration,audio_vibration/vibration/3-101381-B-33-vib-freqshift.wav
1-17585-A-7-vib-percept.wav,1,7,insects,17585,A,percept,vibration,audio_vibration/vibration/1-17585-A-7-vib-percept.wav
1-58277-A-3-vib-percept.wav,1,3,cow,58277,A,percept,vibration,audio_vibration/vibration/1-58277-A-3-vib-percept.wav
2-83536-A-27-vib-percept.wav,2,27,brushing_teeth,83536,A,percept,vibration,audio_vibration/vibration/2-83536-A-27-vib-percept.wav
3-147342-A-34-vib-hapticgen.wav,3,34,can_opening,147342,A,hapticgen,vibration,audio_vibration/vibration/3-147342-A-34-vib-hapticgen.wav
4-183992-A-0-vib-hapticgen.wav,4,0,dog,183992,A,hapticgen,vibration,audio_vibration/vibration/4-183992-A-0-vib-hapticgen.wav
5-244327-A-34-vib-percept.wav,5,34,can_opening,244327,A,percept,vibration,audio_vibration/vibration/5-244327-A-34-vib-percept.wav
2-28314-A-12-vib-pitchmatch.wav,2,12,crackling_fire,28314,A,pitchmatch,vibration,audio_vibration/vibration/2-28314-A-12-vib-pitchmatch.wav
3-138114-A-22-vib-freqshift.wav,3,22,clapping,138114,A,freqshift,vibration,audio_vibration/vibration/3-138114-A-22-vib-freqshift.wav
4-181708-A-32-vib-freqshift.wav,4,32,keyboard_typing,181708,A,freqshift,vibration,audio_vibration/vibration/4-181708-A-32-vib-freqshift.wav
4-201988-A-44-vib-percept.wav,4,44,engine,201988,A,percept,vibration,audio_vibration/vibration/4-201988-A-44-vib-percept.wav
5-51149-A-25-vib-pitchmatch.wav,5,25,footsteps,51149,A,pitchmatch,vibration,audio_vibration/vibration/5-51149-A-25-vib-pitchmatch.wav
3-152007-A-20-vib-hapticgen.wav,3,20,crying_baby,152007,A,hapticgen,vibration,audio_vibration/vibration/3-152007-A-20-vib-hapticgen.wav
3-71964-B-4-vib-percept.wav,3,4,frog,71964,B,percept,vibration,audio_vibration/vibration/3-71964-B-4-vib-percept.wav
3-103401-D-33-vib-pitchmatch.wav,3,33,door_wood_creaks,103401,D,pitchmatch,vibration,audio_vibration/vibration/3-103401-D-33-vib-pitchmatch.wav
1-25777-A-48-vib-freqshift.wav,1,48,fireworks,25777,A,freqshift,vibration,audio_vibration/vibration/1-25777-A-48-vib-freqshift.wav
1-18755-A-4-vib-hapticgen.wav,1,4,frog,18755,A,hapticgen,vibration,audio_vibration/vibration/1-18755-A-4-vib-hapticgen.wav
1-46272-A-12-vib-pitchmatch.wav,1,12,crackling_fire,46272,A,pitchmatch,vibration,audio_vibration/vibration/1-46272-A-12-vib-pitchmatch.wav
3-163459-A-0-vib-pitchmatch.wav,3,0,dog,163459,A,pitchmatch,vibration,audio_vibration/vibration/3-163459-A-0-vib-pitchmatch.wav
2-79769-A-26-vib-freqshift.wav,2,26,laughing,79769,A,freqshift,vibration,audio_vibration/vibration/2-79769-A-26-vib-freqshift.wav
5-199284-B-45-vib-percept.wav,5,45,train,199284,B,percept,vibration,audio_vibration/vibration/5-199284-B-45-vib-percept.wav
2-83667-A-34-vib-freqshift.wav,2,34,can_opening,83667,A,freqshift,vibration,audio_vibration/vibration/2-83667-A-34-vib-freqshift.wav
2-66637-B-20-vib-freqshift.wav,2,20,crying_baby,66637,B,freqshift,vibration,audio_vibration/vibration/2-66637-B-20-vib-freqshift.wav
4-168868-A-17-vib-hapticgen.wav,4,17,pouring_water,168868,A,hapticgen,vibration,audio_vibration/vibration/4-168868-A-17-vib-hapticgen.wav
4-204612-A-31-vib-pitchmatch.wav,4,31,mouse_click,204612,A,pitchmatch,vibration,audio_vibration/vibration/4-204612-A-31-vib-pitchmatch.wav
3-145719-A-17-vib-percept.wav,3,17,pouring_water,145719,A,percept,vibration,audio_vibration/vibration/3-145719-A-17-vib-percept.wav
1-155858-B-25-vib-freqshift.wav,1,25,footsteps,155858,B,freqshift,vibration,audio_vibration/vibration/1-155858-B-25-vib-freqshift.wav
1-27166-A-35-vib-freqshift.wav,1,35,washing_machine,27166,A,freqshift,vibration,audio_vibration/vibration/1-27166-A-35-vib-freqshift.wav
4-191687-A-0-vib-percept.wav,4,0,dog,191687,A,percept,vibration,audio_vibration/vibration/4-191687-A-0-vib-percept.wav
5-217158-A-0-vib-freqshift.wav,5,0,dog,217158,A,freqshift,vibration,audio_vibration/vibration/5-217158-A-0-vib-freqshift.wav
3-197435-A-22-vib-hapticgen.wav,3,22,clapping,197435,A,hapticgen,vibration,audio_vibration/vibration/3-197435-A-22-vib-hapticgen.wav
3-121348-A-9-vib-pitchmatch.wav,3,9,crow,121348,A,pitchmatch,vibration,audio_vibration/vibration/3-121348-A-9-vib-pitchmatch.wav
3-155570-A-32-vib-freqshift.wav,3,32,keyboard_typing,155570,A,freqshift,vibration,audio_vibration/vibration/3-155570-A-32-vib-freqshift.wav
1-34853-A-37-vib-pitchmatch.wav,1,37,clock_alarm,34853,A,pitchmatch,vibration,audio_vibration/vibration/1-34853-A-37-vib-pitchmatch.wav
1-30709-C-23-vib-freqshift.wav,1,23,breathing,30709,C,freqshift,vibration,audio_vibration/vibration/1-30709-C-23-vib-freqshift.wav
3-158056-B-31-vib-percept.wav,3,31,mouse_click,158056,B,percept,vibration,audio_vibration/vibration/3-158056-B-31-vib-percept.wav
2-141584-A-38-vib-freqshift.wav,2,38,clock_tick,141584,A,freqshift,vibration,audio_vibration/vibration/2-141584-A-38-vib-freqshift.wav
3-110913-D-7-vib-percept.wav,3,7,insects,110913,D,percept,vibration,audio_vibration/vibration/3-110913-D-7-vib-percept.wav
3-166546-A-34-vib-percept.wav,3,34,can_opening,166546,A,percept,vibration,audio_vibration/vibration/3-166546-A-34-vib-percept.wav
2-50668-A-41-vib-freqshift.wav,2,41,chainsaw,50668,A,freqshift,vibration,audio_vibration/vibration/2-50668-A-41-vib-freqshift.wav
4-187504-A-17-vib-percept.wav,4,17,pouring_water,187504,A,percept,vibration,audio_vibration/vibration/4-187504-A-17-vib-percept.wav
4-166661-A-10-vib-percept.wav,4,10,rain,166661,A,percept,vibration,audio_vibration/vibration/4-166661-A-10-vib-percept.wav
2-108767-C-9-vib-hapticgen.wav,2,9,crow,108767,C,hapticgen,vibration,audio_vibration/vibration/2-108767-C-9-vib-hapticgen.wav
3-144120-A-32-vib-freqshift.wav,3,32,keyboard_typing,144120,A,freqshift,vibration,audio_vibration/vibration/3-144120-A-32-vib-freqshift.wav
2-152895-A-31-vib-percept.wav,2,31,mouse_click,152895,A,percept,vibration,audio_vibration/vibration/2-152895-A-31-vib-percept.wav
2-182508-B-8-vib-freqshift.wav,2,8,sheep,182508,B,freqshift,vibration,audio_vibration/vibration/2-182508-B-8-vib-freqshift.wav
5-103420-A-2-vib-percept.wav,5,2,pig,103420,A,percept,vibration,audio_vibration/vibration/5-103420-A-2-vib-percept.wav
2-122104-A-0-vib-percept.wav,2,0,dog,122104,A,percept,vibration,audio_vibration/vibration/2-122104-A-0-vib-percept.wav
5-214362-A-17-vib-percept.wav,5,17,pouring_water,214362,A,percept,vibration,audio_vibration/vibration/5-214362-A-17-vib-percept.wav
2-76408-D-22-vib-percept.wav,2,22,clapping,76408,D,percept,vibration,audio_vibration/vibration/2-76408-D-22-vib-percept.wav
2-82274-B-5-vib-freqshift.wav,2,5,cat,82274,B,freqshift,vibration,audio_vibration/vibration/2-82274-B-5-vib-freqshift.wav
3-155766-A-13-vib-percept.wav,3,13,crickets,155766,A,percept,vibration,audio_vibration/vibration/3-155766-A-13-vib-percept.wav
1-21934-A-38-vib-pitchmatch.wav,1,38,clock_tick,21934,A,pitchmatch,vibration,audio_vibration/vibration/1-21934-A-38-vib-pitchmatch.wav
4-168155-A-15-vib-pitchmatch.wav,4,15,water_drops,168155,A,pitchmatch,vibration,audio_vibration/vibration/4-168155-A-15-vib-pitchmatch.wav
2-68595-B-15-vib-pitchmatch.wav,2,15,water_drops,68595,B,pitchmatch,vibration,audio_vibration/vibration/2-68595-B-15-vib-pitchmatch.wav
1-19898-B-41-vib-pitchmatch.wav,1,41,chainsaw,19898,B,pitchmatch,vibration,audio_vibration/vibration/1-19898-B-41-vib-pitchmatch.wav
1-5996-A-6-vib-hapticgen.wav,1,6,hen,5996,A,hapticgen,vibration,audio_vibration/vibration/1-5996-A-6-vib-hapticgen.wav
3-94355-A-33-vib-hapticgen.wav,3,33,door_wood_creaks,94355,A,hapticgen,vibration,audio_vibration/vibration/3-94355-A-33-vib-hapticgen.wav
4-188191-C-29-vib-freqshift.wav,4,29,drinking_sipping,188191,C,freqshift,vibration,audio_vibration/vibration/4-188191-C-29-vib-freqshift.wav
2-125966-A-11-vib-percept.wav,2,11,sea_waves,125966,A,percept,vibration,audio_vibration/vibration/2-125966-A-11-vib-percept.wav
5-177957-E-40-vib-hapticgen.wav,5,40,helicopter,177957,E,hapticgen,vibration,audio_vibration/vibration/5-177957-E-40-vib-hapticgen.wav
2-70936-A-42-vib-hapticgen.wav,2,42,siren,70936,A,hapticgen,vibration,audio_vibration/vibration/2-70936-A-42-vib-hapticgen.wav
1-20133-A-39-vib-percept.wav,1,39,glass_breaking,20133,A,percept,vibration,audio_vibration/vibration/1-20133-A-39-vib-percept.wav
5-214362-A-17-vib-freqshift.wav,5,17,pouring_water,214362,A,freqshift,vibration,audio_vibration/vibration/5-214362-A-17-vib-freqshift.wav
5-215658-B-12-vib-freqshift.wav,5,12,crackling_fire,215658,B,freqshift,vibration,audio_vibration/vibration/5-215658-B-12-vib-freqshift.wav
2-120218-B-30-vib-hapticgen.wav,2,30,door_wood_knock,120218,B,hapticgen,vibration,audio_vibration/vibration/2-120218-B-30-vib-hapticgen.wav
2-18766-B-12-vib-freqshift.wav,2,12,crackling_fire,18766,B,freqshift,vibration,audio_vibration/vibration/2-18766-B-12-vib-freqshift.wav
5-160614-A-48-vib-percept.wav,5,48,fireworks,160614,A,percept,vibration,audio_vibration/vibration/5-160614-A-48-vib-percept.wav
5-213855-A-0-vib-percept.wav,5,0,dog,213855,A,percept,vibration,audio_vibration/vibration/5-213855-A-0-vib-percept.wav
3-150363-A-38-vib-hapticgen.wav,3,38,clock_tick,150363,A,hapticgen,vibration,audio_vibration/vibration/3-150363-A-38-vib-hapticgen.wav
3-87936-B-46-vib-freqshift.wav,3,46,church_bells,87936,B,freqshift,vibration,audio_vibration/vibration/3-87936-B-46-vib-freqshift.wav
3-154758-A-44-vib-percept.wav,3,44,engine,154758,A,percept,vibration,audio_vibration/vibration/3-154758-A-44-vib-percept.wav
1-211527-A-20-vib-pitchmatch.wav,1,20,crying_baby,211527,A,pitchmatch,vibration,audio_vibration/vibration/1-211527-A-20-vib-pitchmatch.wav
3-132747-A-26-vib-freqshift.wav,3,26,laughing,132747,A,freqshift,vibration,audio_vibration/vibration/3-132747-A-26-vib-freqshift.wav
5-243773-A-44-vib-percept.wav,5,44,engine,243773,A,percept,vibration,audio_vibration/vibration/5-243773-A-44-vib-percept.wav
5-191131-A-40-vib-percept.wav,5,40,helicopter,191131,A,percept,vibration,audio_vibration/vibration/5-191131-A-40-vib-percept.wav
5-205090-A-32-vib-pitchmatch.wav,5,32,keyboard_typing,205090,A,pitchmatch,vibration,audio_vibration/vibration/5-205090-A-32-vib-pitchmatch.wav
3-185313-A-31-vib-freqshift.wav,3,31,mouse_click,185313,A,freqshift,vibration,audio_vibration/vibration/3-185313-A-31-vib-freqshift.wav
3-101381-B-33-vib-percept.wav,3,33,door_wood_creaks,101381,B,percept,vibration,audio_vibration/vibration/3-101381-B-33-vib-percept.wav
2-99955-C-7-vib-pitchmatch.wav,2,7,insects,99955,C,pitchmatch,vibration,audio_vibration/vibration/2-99955-C-7-vib-pitchmatch.wav
5-240671-A-44-vib-hapticgen.wav,5,44,engine,240671,A,hapticgen,vibration,audio_vibration/vibration/5-240671-A-44-vib-hapticgen.wav
5-198411-B-20-vib-percept.wav,5,20,crying_baby,198411,B,percept,vibration,audio_vibration/vibration/5-198411-B-20-vib-percept.wav
5-219242-A-37-vib-freqshift.wav,5,37,clock_alarm,219242,A,freqshift,vibration,audio_vibration/vibration/5-219242-A-37-vib-freqshift.wav
3-95694-A-5-vib-freqshift.wav,3,5,cat,95694,A,freqshift,vibration,audio_vibration/vibration/3-95694-A-5-vib-freqshift.wav
4-141365-A-18-vib-hapticgen.wav,4,18,toilet_flush,141365,A,hapticgen,vibration,audio_vibration/vibration/4-141365-A-18-vib-hapticgen.wav
2-60794-A-26-vib-percept.wav,2,26,laughing,60794,A,percept,vibration,audio_vibration/vibration/2-60794-A-26-vib-percept.wav
1-77241-A-3-vib-pitchmatch.wav,1,3,cow,77241,A,pitchmatch,vibration,audio_vibration/vibration/1-77241-A-3-vib-pitchmatch.wav
2-141584-A-38-vib-pitchmatch.wav,2,38,clock_tick,141584,A,pitchmatch,vibration,audio_vibration/vibration/2-141584-A-38-vib-pitchmatch.wav
4-59579-B-20-vib-pitchmatch.wav,4,20,crying_baby,59579,B,pitchmatch,vibration,audio_vibration/vibration/4-59579-B-20-vib-pitchmatch.wav
3-157492-A-45-vib-pitchmatch.wav,3,45,train,157492,A,pitchmatch,vibration,audio_vibration/vibration/3-157492-A-45-vib-pitchmatch.wav
1-181071-A-40-vib-percept.wav,1,40,helicopter,181071,A,percept,vibration,audio_vibration/vibration/1-181071-A-40-vib-percept.wav
3-134699-A-16-vib-percept.wav,3,16,wind,134699,A,percept,vibration,audio_vibration/vibration/3-134699-A-16-vib-percept.wav
4-157611-A-41-vib-hapticgen.wav,4,41,chainsaw,157611,A,hapticgen,vibration,audio_vibration/vibration/4-157611-A-41-vib-hapticgen.wav
4-218304-A-25-vib-pitchmatch.wav,4,25,footsteps,218304,A,pitchmatch,vibration,audio_vibration/vibration/4-218304-A-25-vib-pitchmatch.wav
4-164661-A-12-vib-percept.wav,4,12,crackling_fire,164661,A,percept,vibration,audio_vibration/vibration/4-164661-A-12-vib-percept.wav
3-152007-D-20-vib-hapticgen.wav,3,20,crying_baby,152007,D,hapticgen,vibration,audio_vibration/vibration/3-152007-D-20-vib-hapticgen.wav
4-90014-A-42-vib-pitchmatch.wav,4,42,siren,90014,A,pitchmatch,vibration,audio_vibration/vibration/4-90014-A-42-vib-pitchmatch.wav
3-152039-A-3-vib-freqshift.wav,3,3,cow,152039,A,freqshift,vibration,audio_vibration/vibration/3-152039-A-3-vib-freqshift.wav
4-135439-A-18-vib-percept.wav,4,18,toilet_flush,135439,A,percept,vibration,audio_vibration/vibration/4-135439-A-18-vib-percept.wav
4-218199-H-35-vib-freqshift.wav,4,35,washing_machine,218199,H,freqshift,vibration,audio_vibration/vibration/4-218199-H-35-vib-freqshift.wav
5-194930-B-1-vib-freqshift.wav,5,1,rooster,194930,B,freqshift,vibration,audio_vibration/vibration/5-194930-B-1-vib-freqshift.wav
4-182795-A-14-vib-pitchmatch.wav,4,14,chirping_birds,182795,A,pitchmatch,vibration,audio_vibration/vibration/4-182795-A-14-vib-pitchmatch.wav
4-198962-A-25-vib-freqshift.wav,4,25,footsteps,198962,A,freqshift,vibration,audio_vibration/vibration/4-198962-A-25-vib-freqshift.wav
3-126113-A-26-vib-pitchmatch.wav,3,26,laughing,126113,A,pitchmatch,vibration,audio_vibration/vibration/3-126113-A-26-vib-pitchmatch.wav
5-208030-A-0-vib-percept.wav,5,0,dog,208030,A,percept,vibration,audio_vibration/vibration/5-208030-A-0-vib-percept.wav
2-69131-A-5-vib-pitchmatch.wav,2,5,cat,69131,A,pitchmatch,vibration,audio_vibration/vibration/2-69131-A-5-vib-pitchmatch.wav
2-59565-A-46-vib-freqshift.wav,2,46,church_bells,59565,A,freqshift,vibration,audio_vibration/vibration/2-59565-A-46-vib-freqshift.wav
5-204741-A-46-vib-pitchmatch.wav,5,46,church_bells,204741,A,pitchmatch,vibration,audio_vibration/vibration/5-204741-A-46-vib-pitchmatch.wav
1-69165-A-34-vib-percept.wav,1,34,can_opening,69165,A,percept,vibration,audio_vibration/vibration/1-69165-A-34-vib-percept.wav
5-182007-A-36-vib-pitchmatch.wav,5,36,vacuum_cleaner,182007,A,pitchmatch,vibration,audio_vibration/vibration/5-182007-A-36-vib-pitchmatch.wav
1-77160-A-3-vib-pitchmatch.wav,1,3,cow,77160,A,pitchmatch,vibration,audio_vibration/vibration/1-77160-A-3-vib-pitchmatch.wav
2-108767-B-9-vib-pitchmatch.wav,2,9,crow,108767,B,pitchmatch,vibration,audio_vibration/vibration/2-108767-B-9-vib-pitchmatch.wav
1-63871-A-10-vib-freqshift.wav,1,10,rain,63871,A,freqshift,vibration,audio_vibration/vibration/1-63871-A-10-vib-freqshift.wav
3-112522-A-27-vib-pitchmatch.wav,3,27,brushing_teeth,112522,A,pitchmatch,vibration,audio_vibration/vibration/3-112522-A-27-vib-pitchmatch.wav
4-145081-A-9-vib-pitchmatch.wav,4,9,crow,145081,A,pitchmatch,vibration,audio_vibration/vibration/4-145081-A-9-vib-pitchmatch.wav
4-185575-A-20-vib-hapticgen.wav,4,20,crying_baby,185575,A,hapticgen,vibration,audio_vibration/vibration/4-185575-A-20-vib-hapticgen.wav
3-164216-A-6-vib-freqshift.wav,3,6,hen,164216,A,freqshift,vibration,audio_vibration/vibration/3-164216-A-6-vib-freqshift.wav
1-21935-A-38-vib-hapticgen.wav,1,38,clock_tick,21935,A,hapticgen,vibration,audio_vibration/vibration/1-21935-A-38-vib-hapticgen.wav
2-72677-A-18-vib-pitchmatch.wav,2,18,toilet_flush,72677,A,pitchmatch,vibration,audio_vibration/vibration/2-72677-A-18-vib-pitchmatch.wav
3-171281-A-6-vib-pitchmatch.wav,3,6,hen,171281,A,pitchmatch,vibration,audio_vibration/vibration/3-171281-A-6-vib-pitchmatch.wav
2-89516-A-37-vib-hapticgen.wav,2,37,clock_alarm,89516,A,hapticgen,vibration,audio_vibration/vibration/2-89516-A-37-vib-hapticgen.wav
3-161500-A-17-vib-hapticgen.wav,3,17,pouring_water,161500,A,hapticgen,vibration,audio_vibration/vibration/3-161500-A-17-vib-hapticgen.wav
1-16568-A-3-vib-freqshift.wav,1,3,cow,16568,A,freqshift,vibration,audio_vibration/vibration/1-16568-A-3-vib-freqshift.wav
4-208021-A-1-vib-hapticgen.wav,4,1,rooster,208021,A,hapticgen,vibration,audio_vibration/vibration/4-208021-A-1-vib-hapticgen.wav
1-81851-A-31-vib-hapticgen.wav,1,31,mouse_click,81851,A,hapticgen,vibration,audio_vibration/vibration/1-81851-A-31-vib-hapticgen.wav
1-40730-A-1-vib-pitchmatch.wav,1,1,rooster,40730,A,pitchmatch,vibration,audio_vibration/vibration/1-40730-A-1-vib-pitchmatch.wav
5-257839-A-14-vib-freqshift.wav,5,14,chirping_birds,257839,A,freqshift,vibration,audio_vibration/vibration/5-257839-A-14-vib-freqshift.wav
3-132852-A-10-vib-freqshift.wav,3,10,rain,132852,A,freqshift,vibration,audio_vibration/vibration/3-132852-A-10-vib-freqshift.wav
4-107120-A-33-vib-pitchmatch.wav,4,33,door_wood_creaks,107120,A,pitchmatch,vibration,audio_vibration/vibration/4-107120-A-33-vib-pitchmatch.wav
4-156844-A-21-vib-percept.wav,4,21,sneezing,156844,A,percept,vibration,audio_vibration/vibration/4-156844-A-21-vib-percept.wav
4-184575-A-0-vib-hapticgen.wav,4,0,dog,184575,A,hapticgen,vibration,audio_vibration/vibration/4-184575-A-0-vib-hapticgen.wav
1-61534-A-27-vib-percept.wav,1,27,brushing_teeth,61534,A,percept,vibration,audio_vibration/vibration/1-61534-A-27-vib-percept.wav
3-146873-A-24-vib-freqshift.wav,3,24,coughing,146873,A,freqshift,vibration,audio_vibration/vibration/3-146873-A-24-vib-freqshift.wav
3-152020-B-36-vib-freqshift.wav,3,36,vacuum_cleaner,152020,B,freqshift,vibration,audio_vibration/vibration/3-152020-B-36-vib-freqshift.wav
4-185575-A-20-vib-pitchmatch.wav,4,20,crying_baby,185575,A,pitchmatch,vibration,audio_vibration/vibration/4-185575-A-20-vib-pitchmatch.wav
5-198373-A-46-vib-percept.wav,5,46,church_bells,198373,A,percept,vibration,audio_vibration/vibration/5-198373-A-46-vib-percept.wav
1-118206-A-31-vib-hapticgen.wav,1,31,mouse_click,118206,A,hapticgen,vibration,audio_vibration/vibration/1-118206-A-31-vib-hapticgen.wav
4-204830-A-6-vib-pitchmatch.wav,4,6,hen,204830,A,pitchmatch,vibration,audio_vibration/vibration/4-204830-A-6-vib-pitchmatch.wav
5-221518-A-21-vib-pitchmatch.wav,5,21,sneezing,221518,A,pitchmatch,vibration,audio_vibration/vibration/5-221518-A-21-vib-pitchmatch.wav
5-210571-A-38-vib-hapticgen.wav,5,38,clock_tick,210571,A,hapticgen,vibration,audio_vibration/vibration/5-210571-A-38-vib-hapticgen.wav
3-155642-A-11-vib-freqshift.wav,3,11,sea_waves,155642,A,freqshift,vibration,audio_vibration/vibration/3-155642-A-11-vib-freqshift.wav
3-135469-A-35-vib-percept.wav,3,35,washing_machine,135469,A,percept,vibration,audio_vibration/vibration/3-135469-A-35-vib-percept.wav
2-118104-A-21-vib-percept.wav,2,21,sneezing,118104,A,percept,vibration,audio_vibration/vibration/2-118104-A-21-vib-percept.wav
4-182039-A-30-vib-pitchmatch.wav,4,30,door_wood_knock,182039,A,pitchmatch,vibration,audio_vibration/vibration/4-182039-A-30-vib-pitchmatch.wav
1-57795-A-8-vib-pitchmatch.wav,1,8,sheep,57795,A,pitchmatch,vibration,audio_vibration/vibration/1-57795-A-8-vib-pitchmatch.wav
5-177614-A-5-vib-pitchmatch.wav,5,5,cat,177614,A,pitchmatch,vibration,audio_vibration/vibration/5-177614-A-5-vib-pitchmatch.wav
2-81970-C-7-vib-hapticgen.wav,2,7,insects,81970,C,hapticgen,vibration,audio_vibration/vibration/2-81970-C-7-vib-hapticgen.wav
5-160614-E-48-vib-hapticgen.wav,5,48,fireworks,160614,E,hapticgen,vibration,audio_vibration/vibration/5-160614-E-48-vib-hapticgen.wav
3-120526-A-37-vib-percept.wav,3,37,clock_alarm,120526,A,percept,vibration,audio_vibration/vibration/3-120526-A-37-vib-percept.wav
4-198841-A-37-vib-freqshift.wav,4,37,clock_alarm,198841,A,freqshift,vibration,audio_vibration/vibration/4-198841-A-37-vib-freqshift.wav
4-99644-C-4-vib-pitchmatch.wav,4,4,frog,99644,C,pitchmatch,vibration,audio_vibration/vibration/4-99644-C-4-vib-pitchmatch.wav
3-151081-A-20-vib-freqshift.wav,3,20,crying_baby,151081,A,freqshift,vibration,audio_vibration/vibration/3-151081-A-20-vib-freqshift.wav
1-28135-B-11-vib-hapticgen.wav,1,11,sea_waves,28135,B,hapticgen,vibration,audio_vibration/vibration/1-28135-B-11-vib-hapticgen.wav
4-155650-B-24-vib-freqshift.wav,4,24,coughing,155650,B,freqshift,vibration,audio_vibration/vibration/4-155650-B-24-vib-freqshift.wav
1-22882-A-44-vib-percept.wav,1,44,engine,22882,A,percept,vibration,audio_vibration/vibration/1-22882-A-44-vib-percept.wav
3-193767-A-47-vib-freqshift.wav,3,47,airplane,193767,A,freqshift,vibration,audio_vibration/vibration/3-193767-A-47-vib-freqshift.wav
2-50774-A-23-vib-hapticgen.wav,2,23,breathing,50774,A,hapticgen,vibration,audio_vibration/vibration/2-50774-A-23-vib-hapticgen.wav
4-204121-A-39-vib-hapticgen.wav,4,39,glass_breaking,204121,A,hapticgen,vibration,audio_vibration/vibration/4-204121-A-39-vib-hapticgen.wav
1-68734-A-34-vib-hapticgen.wav,1,34,can_opening,68734,A,hapticgen,vibration,audio_vibration/vibration/1-68734-A-34-vib-hapticgen.wav
