filename,soundname,fold,target,category,clip_id,take,vibration_type,file_type,file_path
5-207836-D-29-vib-percept.wav,Drinking_Sipping_48,5,29,drinking_sipping,207836,D,percept,vibration,audio_vibration/vibration/5-207836-D-29-vib-percept.wav
3-171937-A-34-vib-freqshift.wav,Can_Opening_46,3,34,can_opening,171937,A,freqshift,vibration,audio_vibration/vibration/3-171937-A-34-vib-freqshift.wav
5-205090-A-32-vib-hapticgen.wav,Keyboard_Typing_41,5,32,keyboard_typing,205090,A,hapticgen,vibration,audio_vibration/vibration/5-205090-A-32-vib-hapticgen.wav
3-103051-B-19-vib-pitchmatch.wav,Thunderstorm_46,3,19,thunderstorm,103051,B,pitchmatch,vibration,audio_vibration/vibration/3-103051-B-19-vib-pitchmatch.wav
3-121348-A-9-vib-percept.wav,Crow_42,3,9,crow,121348,A,percept,vibration,audio_vibration/vibration/3-121348-A-9-vib-percept.wav
2-130978-A-21-vib-hapticgen.wav,Sneezing_44,2,21,sneezing,130978,A,hapticgen,vibration,audio_vibration/vibration/2-130978-A-21-vib-hapticgen.wav
4-150364-B-46-vib-percept.wav,Church_Bells_46,4,46,church_bells,150364,B,percept,vibration,audio_vibration/vibration/4-150364-B-46-vib-percept.wav
5-198891-B-8-vib-percept.wav,Sheep_46,5,8,sheep,198891,B,percept,vibration,audio_vibration/vibration/5-198891-B-8-vib-percept.wav
2-139748-B-15-vib-freqshift.wav,Water_Drops_45,2,15,water_drops,139748,B,freqshift,vibration,audio_vibration/vibration/2-139748-B-15-vib-freqshift.wav
3-164216-C-6-vib-freqshift.wav,Hen_42,3,6,hen,164216,C,freqshift,vibration,audio_vibration/vibration/3-164216-C-6-vib-freqshift.wav
5-191131-A-40-vib-pitchmatch.wav,Helicopter_43,5,40,helicopter,191131,A,pitchmatch,vibration,audio_vibration/vibration/5-191131-A-40-vib-pitchmatch.wav
2-66205-A-23-vib-hapticgen.wav,Breathing_47,2,23,breathing,66205,A,hapticgen,vibration,audio_vibration/vibration/2-66205-A-23-vib-hapticgen.wav
2-117795-A-3-vib-freqshift.wav,Cow_40,2,3,cow,117795,A,freqshift,vibration,audio_vibration/vibration/2-117795-A-3-vib-freqshift.wav
1-115521-A-19-vib-hapticgen.wav,Thunderstorm_47,1,19,thunderstorm,115521,A,hapticgen,vibration,audio_vibration/vibration/1-115521-A-19-vib-hapticgen.wav
4-188191-B-29-vib-pitchmatch.wav,Drinking_Sipping_49,4,29,drinking_sipping,188191,B,pitchmatch,vibration,audio_vibration/vibration/4-188191-B-29-vib-pitchmatch.wav
4-261068-A-30-vib-pitchmatch.wav,Door_Wood_Knock_41,4,30,door_wood_knock,261068,A,pitchmatch,vibration,audio_vibration/vibration/4-261068-A-30-vib-pitchmatch.wav
4-201988-A-44-vib-freqshift.wav,Engine_40,4,44,engine,201988,A,freqshift,vibration,audio_vibration/vibration/4-201988-A-44-vib-freqshift.wav
5-177957-B-40-vib-freqshift.wav,Helicopter_44,5,40,helicopter,177957,B,freqshift,vibration,audio_vibration/vibration/5-177957-B-40-vib-freqshift.wav
3-170851-A-31-vib-freqshift.wav,Mouse_Click_46,3,31,mouse_click,170851,A,freqshift,vibration,audio_vibration/vibration/3-170851-A-31-vib-freqshift.wav
4-163606-A-16-vib-percept.wav,Wind_42,4,16,wind,163606,A,percept,vibration,audio_vibration/vibration/4-163606-A-16-vib-percept.wav
5-233787-A-7-vib-freqshift.wav,Insects_45,5,7,insects,233787,A,freqshift,vibration,audio_vibration/vibration/5-233787-A-7-vib-freqshift.wav
3-134802-A-13-vib-percept.wav,Crickets_42,3,13,crickets,134802,A,percept,vibration,audio_vibration/vibration/3-134802-A-13-vib-percept.wav
5-188796-A-45-vib-hapticgen.wav,Train_43,5,45,train,188796,A,hapticgen,vibration,audio_vibration/vibration/5-188796-A-45-vib-hapticgen.wav
5-221518-A-21-vib-freqshift.wav,Sneezing_45,5,21,sneezing,221518,A,freqshift,vibration,audio_vibration/vibration/5-221518-A-21-vib-freqshift.wav
4-251645-A-49-vib-percept.wav,Hand_Saw_45,4,49,hand_saw,251645,A,percept,vibration,audio_vibration/vibration/4-251645-A-49-vib-percept.wav
1-22694-A-20-vib-pitchmatch.wav,Crying_Baby_42,1,20,crying_baby,22694,A,pitchmatch,vibration,audio_vibration/vibration/1-22694-A-20-vib-pitchmatch.wav
5-61635-A-8-vib-pitchmatch.wav,Sheep_47,5,8,sheep,61635,A,pitchmatch,vibration,audio_vibration/vibration/5-61635-A-8-vib-pitchmatch.wav
3-70962-A-4-vib-hapticgen.wav,Frog_42,3,4,frog,70962,A,hapticgen,vibration,audio_vibration/vibration/3-70962-A-4-vib-hapticgen.wav
5-212050-A-27-vib-percept.wav,Brushing_Teeth_40,5,27,brushing_teeth,212050,A,percept,vibration,audio_vibration/vibration/5-212050-A-27-vib-percept.wav
1-54752-A-18-vib-freqshift.wav,Toilet_Flush_42,1,18,toilet_flush,54752,A,freqshift,vibration,audio_vibration/vibration/1-54752-A-18-vib-freqshift.wav
4-174860-A-3-vib-pitchmatch.wav,Cow_41,4,3,cow,174860,A,pitchmatch,vibration,audio_vibration/vibration/4-174860-A-3-vib-pitchmatch.wav
5-243449-A-14-vib-hapticgen.wav,Chirping_Birds_49,5,14,chirping_birds,243449,A,hapticgen,vibration,audio_vibration/vibration/5-243449-A-14-vib-hapticgen.wav
3-152997-A-26-vib-pitchmatch.wav,Laughing_39,3,26,laughing,152997,A,pitchmatch,vibration,audio_vibration/vibration/3-152997-A-26-vib-pitchmatch.wav
2-95567-A-23-vib-hapticgen.wav,Breathing_48,2,23,breathing,95567,A,hapticgen,vibration,audio_vibration/vibration/2-95567-A-23-vib-hapticgen.wav
1-52266-A-24-vib-percept.wav,Coughing_42,1,24,coughing,52266,A,percept,vibration,audio_vibration/vibration/1-52266-A-24-vib-percept.wav
3-143119-A-21-vib-pitchmatch.wav,Sneezing_46,3,21,sneezing,143119,A,pitchmatch,vibration,audio_vibration/vibration/3-143119-A-21-vib-pitchmatch.wav
2-250710-A-39-vib-percept.wav,Glass_Breaking_43,2,39,glass_breaking,250710,A,percept,vibration,audio_vibration/vibration/2-250710-A-39-vib-percept.wav
3-136608-A-16-vib-hapticgen.wav,Wind_43,3,16,wind,136608,A,hapticgen,vibration,audio_vibration/vibration/3-136608-A-16-vib-hapticgen.wav
1-13572-A-46-vib-percept.wav,Church_Bells_47,1,46,church_bells,13572,A,percept,vibration,audio_vibration/vibration/1-13572-A-46-vib-percept.wav
1-61534-A-27-vib-pitchmatch.wav,Brushing_Teeth_41,1,27,brushing_teeth,61534,A,pitchmatch,vibration,audio_vibration/vibration/1-61534-A-27-vib-pitchmatch.wav
2-132157-B-11-vib-hapticgen.wav,Sea_Waves_48,2,11,sea_waves,132157,B,hapticgen,vibration,audio_vibration/vibration/2-132157-B-11-vib-hapticgen.wav
4-160036-B-33-vib-pitchmatch.wav,Door_Wood_Creaks_40,4,33,door_wood_creaks,160036,B,pitchmatch,vibration,audio_vibration/vibration/4-160036-B-33-vib-pitchmatch.wav
4-204612-A-31-vib-hapticgen.wav,Mouse_Click_47,4,31,mouse_click,204612,A,hapticgen,vibration,audio_vibration/vibration/4-204612-A-31-vib-hapticgen.wav
2-102414-E-17-vib-hapticgen.wav,Pouring_Water_45,2,17,pouring_water,102414,E,hapticgen,vibration,audio_vibration/vibration/2-102414-E-17-vib-hapticgen.wav
2-50667-B-41-vib-hapticgen.wav,Chainsaw_44,2,41,chainsaw,50667,B,hapticgen,vibration,audio_vibration/vibration/2-50667-B-41-vib-hapticgen.wav
2-70344-A-33-vib-pitchmatch.wav,Door_Wood_Creaks_41,2,33,door_wood_creaks,70344,A,pitchmatch,vibration,audio_vibration/vibration/2-70344-A-33-vib-pitchmatch.wav
5-173568-A-33-vib-hapticgen.wav,Door_Wood_Creaks_42,5,33,door_wood_creaks,173568,A,hapticgen,vibration,audio_vibration/vibration/5-173568-A-33-vib-hapticgen.wav
5-263491-A-25-vib-pitchmatch.wav,Footsteps_49,5,25,footsteps,263491,A,pitchmatch,vibration,audio_vibration/vibration/5-263491-A-25-vib-pitchmatch.wav
2-139748-A-15-vib-pitchmatch.wav,Water_Drops_46,2,15,water_drops,139748,A,pitchmatch,vibration,audio_vibration/vibration/2-139748-A-15-vib-pitchmatch.wav
5-216368-A-28-vib-percept.wav,Snoring_46,5,28,snoring,216368,A,percept,vibration,audio_vibration/vibration/5-216368-A-28-vib-percept.wav
2-95035-A-1-vib-freqshift.wav,Rooster_43,2,1,rooster,95035,A,freqshift,vibration,audio_vibration/vibration/2-95035-A-1-vib-freqshift.wav
3-161500-A-17-vib-pitchmatch.wav,Pouring_Water_46,3,17,pouring_water,161500,A,pitchmatch,vibration,audio_vibration/vibration/3-161500-A-17-vib-pitchmatch.wav
3-92637-A-18-vib-percept.wav,Toilet_Flush_43,3,18,toilet_flush,92637,A,percept,vibration,audio_vibration/vibration/3-92637-A-18-vib-percept.wav
4-161127-A-10-vib-freqshift.wav,Rain_43,4,10,rain,161127,A,freqshift,vibration,audio_vibration/vibration/4-161127-A-10-vib-freqshift.wav
1-9887-A-49-vib-hapticgen.wav,Hand_Saw_46,1,49,hand_saw,9887,A,hapticgen,vibration,audio_vibration/vibration/1-9887-A-49-vib-hapticgen.wav
1-43382-A-1-vib-hapticgen.wav,Rooster_44,1,1,rooster,43382,A,hapticgen,vibration,audio_vibration/vibration/1-43382-A-1-vib-hapticgen.wav
5-251963-A-47-vib-freqshift.wav,Airplane_47,5,47,airplane,251963,A,freqshift,vibration,audio_vibration/vibration/5-251963-A-47-vib-freqshift.wav
3-144692-A-21-vib-percept.wav,Sneezing_47,3,21,sneezing,144692,A,percept,vibration,audio_vibration/vibration/3-144692-A-21-vib-percept.wav
4-192236-A-0-vib-pitchmatch.wav,Dog_40,4,0,dog,192236,A,pitchmatch,vibration,audio_vibration/vibration/4-192236-A-0-vib-pitchmatch.wav
5-179865-A-43-vib-freqshift.wav,Car_Horn_49,5,43,car_horn,179865,A,freqshift,vibration,audio_vibration/vibration/5-179865-A-43-vib-freqshift.wav
3-71964-C-4-vib-hapticgen.wav,Frog_43,3,4,frog,71964,C,hapticgen,vibration,audio_vibration/vibration/3-71964-C-4-vib-hapticgen.wav
4-196671-A-8-vib-percept.wav,Sheep_48,4,8,sheep,196671,A,percept,vibration,audio_vibration/vibration/4-196671-A-8-vib-percept.wav
1-58923-B-27-vib-pitchmatch.wav,Brushing_Teeth_42,1,27,brushing_teeth,58923,B,pitchmatch,vibration,audio_vibration/vibration/1-58923-B-27-vib-pitchmatch.wav
1-187207-A-20-vib-percept.wav,Crying_Baby_43,1,20,crying_baby,187207,A,percept,vibration,audio_vibration/vibration/1-187207-A-20-vib-percept.wav
3-180256-A-0-vib-percept.wav,Dog_41,3,0,dog,180256,A,percept,vibration,audio_vibration/vibration/3-180256-A-0-vib-percept.wav
5-194899-C-3-vib-pitchmatch.wav,Cow_42,5,3,cow,194899,C,pitchmatch,vibration,audio_vibration/vibration/5-194899-C-3-vib-pitchmatch.wav
1-22804-A-46-vib-percept.wav,Church_Bells_48,1,46,church_bells,22804,A,percept,vibration,audio_vibration/vibration/1-22804-A-46-vib-percept.wav
4-204777-A-39-vib-hapticgen.wav,Glass_Breaking_44,4,39,glass_breaking,204777,A,hapticgen,vibration,audio_vibration/vibration/4-204777-A-39-vib-hapticgen.wav
1-47923-A-28-vib-freqshift.wav,Snoring_47,1,28,snoring,47923,A,freqshift,vibration,audio_vibration/vibration/1-47923-A-28-vib-freqshift.wav
1-29561-A-10-vib-freqshift.wav,Rain_44,1,10,rain,29561,A,freqshift,vibration,audio_vibration/vibration/1-29561-A-10-vib-freqshift.wav
2-89516-A-37-vib-pitchmatch.wav,Clock_Alarm_42,2,37,clock_alarm,89516,A,pitchmatch,vibration,audio_vibration/vibration/2-89516-A-37-vib-pitchmatch.wav
3-154926-A-40-vib-percept.wav,Helicopter_45,3,40,helicopter,154926,A,percept,vibration,audio_vibration/vibration/3-154926-A-40-vib-percept.wav
1-53501-A-32-vib-freqshift.wav,Keyboard_Typing_42,1,32,keyboard_typing,53501,A,freqshift,vibration,audio_vibration/vibration/1-53501-A-32-vib-freqshift.wav
3-243726-A-43-vib-percept.wav,Car_Horn_50,3,43,car_horn,243726,A,percept,vibration,audio_vibration/vibration/3-243726-A-43-vib-percept.wav
1-62509-A-45-vib-percept.wav,Train_44,1,45,train,62509,A,percept,vibration,audio_vibration/vibration/1-62509-A-45-vib-percept.wav
4-181362-A-13-vib-freqshift.wav,Crickets_43,4,13,crickets,181362,A,freqshift,vibration,audio_vibration/vibration/4-181362-A-13-vib-freqshift.wav
3-159348-A-36-vib-pitchmatch.wav,Vacuum_Cleaner_42,3,36,vacuum_cleaner,159348,A,pitchmatch,vibration,audio_vibration/vibration/3-159348-A-36-vib-pitchmatch.wav
4-253649-A-6-vib-hapticgen.wav,Hen_43,4,6,hen,253649,A,hapticgen,vibration,audio_vibration/vibration/4-253649-A-6-vib-hapticgen.wav
2-80313-A-28-vib-hapticgen.wav,Snoring_48,2,28,snoring,80313,A,hapticgen,vibration,audio_vibration/vibration/2-80313-A-28-vib-hapticgen.wav
1-17808-A-12-vib-pitchmatch.wav,Crackling_Fire_41,1,12,crackling_fire,17808,A,pitchmatch,vibration,audio_vibration/vibration/1-17808-A-12-vib-pitchmatch.wav
2-152964-A-31-vib-pitchmatch.wav,Mouse_Click_48,2,31,mouse_click,152964,A,pitchmatch,vibration,audio_vibration/vibration/2-152964-A-31-vib-pitchmatch.wav
3-146873-A-24-vib-pitchmatch.wav,Coughing_43,3,24,coughing,146873,A,pitchmatch,vibration,audio_vibration/vibration/3-146873-A-24-vib-pitchmatch.wav
5-234263-A-25-vib-hapticgen.wav,Footsteps_50,5,25,footsteps,234263,A,hapticgen,vibration,audio_vibration/vibration/5-234263-A-25-vib-hapticgen.wav
2-32834-A-4-vib-percept.wav,Frog_44,2,4,frog,32834,A,percept,vibration,audio_vibration/vibration/2-32834-A-4-vib-percept.wav
3-144259-A-29-vib-percept.wav,Drinking_Sipping_50,3,29,drinking_sipping,144259,A,percept,vibration,audio_vibration/vibration/3-144259-A-29-vib-percept.wav
5-198373-A-46-vib-pitchmatch.wav,Church_Bells_49,5,46,church_bells,198373,A,pitchmatch,vibration,audio_vibration/vibration/5-198373-A-46-vib-pitchmatch.wav
5-213836-A-9-vib-freqshift.wav,Crow_43,5,9,crow,213836,A,freqshift,vibration,audio_vibration/vibration/5-213836-A-9-vib-freqshift.wav
5-263501-A-25-vib-percept.wav,Footsteps_51,5,25,footsteps,263501,A,percept,vibration,audio_vibration/vibration/5-263501-A-25-vib-percept.wav
4-184575-A-0-vib-pitchmatch.wav,Dog_42,4,0,dog,184575,A,pitchmatch,vibration,audio_vibration/vibration/4-184575-A-0-vib-pitchmatch.wav
5-156026-C-4-vib-hapticgen.wav,Frog_45,5,4,frog,156026,C,hapticgen,vibration,audio_vibration/vibration/5-156026-C-4-vib-hapticgen.wav
2-87780-A-33-vib-freqshift.wav,Door_Wood_Creaks_43,2,33,door_wood_creaks,87780,A,freqshift,vibration,audio_vibration/vibration/2-87780-A-33-vib-freqshift.wav
1-12654-B-15-vib-pitchmatch.wav,Water_Drops_47,1,15,water_drops,12654,B,pitchmatch,vibration,audio_vibration/vibration/1-12654-B-15-vib-pitchmatch.wav
1-36402-A-23-vib-hapticgen.wav,Breathing_49,1,23,breathing,36402,A,hapticgen,vibration,audio_vibration/vibration/1-36402-A-23-vib-hapticgen.wav
2-37806-A-40-vib-pitchmatch.wav,Helicopter_46,2,40,helicopter,37806,A,pitchmatch,vibration,audio_vibration/vibration/2-37806-A-40-vib-pitchmatch.wav
4-164243-A-26-vib-pitchmatch.wav,Laughing_40,4,26,laughing,164243,A,pitchmatch,vibration,audio_vibration/vibration/4-164243-A-26-vib-pitchmatch.wav
1-50623-A-15-vib-percept.wav,Water_Drops_48,1,15,water_drops,50623,A,percept,vibration,audio_vibration/vibration/1-50623-A-15-vib-percept.wav
3-118487-A-26-vib-pitchmatch.wav,Laughing_41,3,26,laughing,118487,A,pitchmatch,vibration,audio_vibration/vibration/3-118487-A-26-vib-pitchmatch.wav
4-175000-C-40-vib-hapticgen.wav,Helicopter_47,4,40,helicopter,175000,C,hapticgen,vibration,audio_vibration/vibration/4-175000-C-40-vib-hapticgen.wav
1-25777-A-48-vib-pitchmatch.wav,Fireworks_44,1,48,fireworks,25777,A,pitchmatch,vibration,audio_vibration/vibration/1-25777-A-48-vib-pitchmatch.wav
3-253084-A-2-vib-percept.wav,Pig_46,3,2,pig,253084,A,percept,vibration,audio_vibration/vibration/3-253084-A-2-vib-percept.wav
2-166644-B-2-vib-percept.wav,Pig_47,2,2,pig,166644,B,percept,vibration,audio_vibration/vibration/2-166644-B-2-vib-percept.wav
4-149294-A-41-vib-percept.wav,Chainsaw_45,4,41,chainsaw,149294,A,percept,vibration,audio_vibration/vibration/4-149294-A-41-vib-percept.wav
2-158746-C-2-vib-hapticgen.wav,Pig_48,2,2,pig,158746,C,hapticgen,vibration,audio_vibration/vibration/2-158746-C-2-vib-hapticgen.wav
5-202020-A-18-vib-pitchmatch.wav,Toilet_Flush_44,5,18,toilet_flush,202020,A,pitchmatch,vibration,audio_vibration/vibration/5-202020-A-18-vib-pitchmatch.wav
1-50455-A-44-vib-pitchmatch.wav,Engine_41,1,44,engine,50455,A,pitchmatch,vibration,audio_vibration/vibration/1-50455-A-44-vib-pitchmatch.wav
3-152007-C-20-vib-freqshift.wav,Crying_Baby_44,3,20,crying_baby,152007,C,freqshift,vibration,audio_vibration/vibration/3-152007-C-20-vib-freqshift.wav
5-244327-A-34-vib-pitchmatch.wav,Can_Opening_47,5,34,can_opening,244327,A,pitchmatch,vibration,audio_vibration/vibration/5-244327-A-34-vib-pitchmatch.wav
1-20133-A-39-vib-freqshift.wav,Glass_Breaking_45,1,39,glass_breaking,20133,A,freqshift,vibration,audio_vibration/vibration/1-20133-A-39-vib-freqshift.wav
5-197121-A-45-vib-freqshift.wav,Train_45,5,45,train,197121,A,freqshift,vibration,audio_vibration/vibration/5-197121-A-45-vib-freqshift.wav
1-46272-A-12-vib-percept.wav,Crackling_Fire_42,1,12,crackling_fire,46272,A,percept,vibration,audio_vibration/vibration/1-46272-A-12-vib-percept.wav
1-81001-A-30-vib-freqshift.wav,Door_Wood_Knock_42,1,30,door_wood_knock,81001,A,freqshift,vibration,audio_vibration/vibration/1-81001-A-30-vib-freqshift.wav
3-123224-A-19-vib-percept.wav,Thunderstorm_48,3,19,thunderstorm,123224,A,percept,vibration,audio_vibration/vibration/3-123224-A-19-vib-percept.wav
1-57163-A-38-vib-hapticgen.wav,Clock_Tick_45,1,38,clock_tick,57163,A,hapticgen,vibration,audio_vibration/vibration/1-57163-A-38-vib-hapticgen.wav
2-117616-A-48-vib-hapticgen.wav,Fireworks_45,2,48,fireworks,117616,A,hapticgen,vibration,audio_vibration/vibration/2-117616-A-48-vib-hapticgen.wav
2-37806-B-40-vib-hapticgen.wav,Helicopter_48,2,40,helicopter,37806,B,hapticgen,vibration,audio_vibration/vibration/2-37806-B-40-vib-hapticgen.wav
2-57733-A-22-vib-pitchmatch.wav,Clapping_42,2,22,clapping,57733,A,pitchmatch,vibration,audio_vibration/vibration/2-57733-A-22-vib-pitchmatch.wav
2-141682-B-36-vib-percept.wav,Vacuum_Cleaner_43,2,36,vacuum_cleaner,141682,B,percept,vibration,audio_vibration/vibration/2-141682-B-36-vib-percept.wav
3-130998-A-28-vib-hapticgen.wav,Snoring_49,3,28,snoring,130998,A,hapticgen,vibration,audio_vibration/vibration/3-130998-A-28-vib-hapticgen.wav
2-144137-A-43-vib-percept.wav,Car_Horn_51,2,43,car_horn,144137,A,percept,vibration,audio_vibration/vibration/2-144137-A-43-vib-percept.wav
4-187504-A-17-vib-hapticgen.wav,Pouring_Water_47,4,17,pouring_water,187504,A,hapticgen,vibration,audio_vibration/vibration/4-187504-A-17-vib-hapticgen.wav
1-85909-A-29-vib-hapticgen.wav,Drinking_Sipping_51,1,29,drinking_sipping,85909,A,hapticgen,vibration,audio_vibration/vibration/1-85909-A-29-vib-hapticgen.wav
5-213836-B-9-vib-freqshift.wav,Crow_44,5,9,crow,213836,B,freqshift,vibration,audio_vibration/vibration/5-213836-B-9-vib-freqshift.wav
2-43806-A-42-vib-hapticgen.wav,Siren_44,2,42,siren,43806,A,hapticgen,vibration,audio_vibration/vibration/2-43806-A-42-vib-hapticgen.wav
1-30226-A-0-vib-percept.wav,Dog_43,1,0,dog,30226,A,percept,vibration,audio_vibration/vibration/1-30226-A-0-vib-percept.wav
3-164120-A-11-vib-percept.wav,Sea_Waves_49,3,11,sea_waves,164120,A,percept,vibration,audio_vibration/vibration/3-164120-A-11-vib-percept.wav
1-46274-A-18-vib-percept.wav,Toilet_Flush_45,1,18,toilet_flush,46274,A,percept,vibration,audio_vibration/vibration/1-46274-A-18-vib-percept.wav
5-243459-A-14-vib-pitchmatch.wav,Chirping_Birds_50,5,14,chirping_birds,243459,A,pitchmatch,vibration,audio_vibration/vibration/5-243459-A-14-vib-pitchmatch.wav
1-72195-B-37-vib-freqshift.wav,Clock_Alarm_43,1,37,clock_alarm,72195,B,freqshift,vibration,audio_vibration/vibration/1-72195-B-37-vib-freqshift.wav
2-51173-A-35-vib-pitchmatch.wav,Washing_Machine_46,2,35,washing_machine,51173,A,pitchmatch,vibration,audio_vibration/vibration/2-51173-A-35-vib-pitchmatch.wav
4-181628-A-17-vib-pitchmatch.wav,Pouring_Water_48,4,17,pouring_water,181628,A,pitchmatch,vibration,audio_vibration/vibration/4-181628-A-17-vib-pitchmatch.wav
2-80844-A-13-vib-freqshift.wav,Crickets_44,2,13,crickets,80844,A,freqshift,vibration,audio_vibration/vibration/2-80844-A-13-vib-freqshift.wav
3-118656-A-41-vib-freqshift.wav,Chainsaw_46,3,41,chainsaw,118656,A,freqshift,vibration,audio_vibration/vibration/3-118656-A-41-vib-freqshift.wav
3-130998-A-28-vib-pitchmatch.wav,Snoring_50,3,28,snoring,130998,A,pitchmatch,vibration,audio_vibration/vibration/3-130998-A-28-vib-pitchmatch.wav
3-142005-A-10-vib-percept.wav,Rain_45,3,10,rain,142005,A,percept,vibration,audio_vibration/vibration/3-142005-A-10-vib-percept.wav
2-155801-A-11-vib-hapticgen.wav,Sea_Waves_50,2,11,sea_waves,155801,A,hapticgen,vibration,audio_vibration/vibration/2-155801-A-11-vib-hapticgen.wav
1-115545-A-48-vib-freqshift.wav,Fireworks_46,1,48,fireworks,115545,A,freqshift,vibration,audio_vibration/vibration/1-115545-A-48-vib-freqshift.wav
3-170574-A-30-vib-percept.wav,Door_Wood_Knock_43,3,30,door_wood_knock,170574,A,percept,vibration,audio_vibration/vibration/3-170574-A-30-vib-percept.wav
1-24076-A-43-vib-percept.wav,Car_Horn_52,1,43,car_horn,24076,A,percept,vibration,audio_vibration/vibration/1-24076-A-43-vib-percept.wav
3-98771-A-18-vib-hapticgen.wav,Toilet_Flush_46,3,18,toilet_flush,98771,A,hapticgen,vibration,audio_vibration/vibration/3-98771-A-18-vib-hapticgen.wav
3-193767-A-47-vib-pitchmatch.wav,Airplane_48,3,47,airplane,193767,A,pitchmatch,vibration,audio_vibration/vibration/3-193767-A-47-vib-pitchmatch.wav
1-56233-A-9-vib-hapticgen.wav,Crow_45,1,9,crow,56233,A,hapticgen,vibration,audio_vibration/vibration/1-56233-A-9-vib-hapticgen.wav
4-119648-A-48-vib-hapticgen.wav,Fireworks_47,4,48,fireworks,119648,A,hapticgen,vibration,audio_vibration/vibration/4-119648-A-48-vib-hapticgen.wav
5-185908-A-18-vib-percept.wav,Toilet_Flush_47,5,18,toilet_flush,185908,A,percept,vibration,audio_vibration/vibration/5-185908-A-18-vib-percept.wav
5-219044-A-46-vib-freqshift.wav,Church_Bells_50,5,46,church_bells,219044,A,freqshift,vibration,audio_vibration/vibration/5-219044-A-46-vib-freqshift.wav
5-238492-A-23-vib-percept.wav,Breathing_50,5,23,breathing,238492,A,percept,vibration,audio_vibration/vibration/5-238492-A-23-vib-percept.wav
1-81001-B-30-vib-pitchmatch.wav,Door_Wood_Knock_44,1,30,door_wood_knock,81001,B,pitchmatch,vibration,audio_vibration/vibration/1-81001-B-30-vib-pitchmatch.wav
2-106015-A-44-vib-percept.wav,Engine_42,2,44,engine,106015,A,percept,vibration,audio_vibration/vibration/2-106015-A-44-vib-percept.wav
3-129678-A-13-vib-hapticgen.wav,Crickets_45,3,13,crickets,129678,A,hapticgen,vibration,audio_vibration/vibration/3-129678-A-13-vib-hapticgen.wav
1-46272-A-12-vib-freqshift.wav,Crackling_Fire_43,1,12,crackling_fire,46272,A,freqshift,vibration,audio_vibration/vibration/1-46272-A-12-vib-freqshift.wav
3-140199-D-8-vib-freqshift.wav,Sheep_49,3,8,sheep,140199,D,freqshift,vibration,audio_vibration/vibration/3-140199-D-8-vib-freqshift.wav
1-211527-A-20-vib-percept.wav,Crying_Baby_45,1,20,crying_baby,211527,A,percept,vibration,audio_vibration/vibration/1-211527-A-20-vib-percept.wav
5-103421-A-2-vib-percept.wav,Pig_49,5,2,pig,103421,A,percept,vibration,audio_vibration/vibration/5-103421-A-2-vib-percept.wav
1-68628-A-27-vib-hapticgen.wav,Brushing_Teeth_43,1,27,brushing_teeth,68628,A,hapticgen,vibration,audio_vibration/vibration/1-68628-A-27-vib-hapticgen.wav
2-108767-B-9-vib-hapticgen.wav,Crow_46,2,9,crow,108767,B,hapticgen,vibration,audio_vibration/vibration/2-108767-B-9-vib-hapticgen.wav
1-24796-A-47-vib-hapticgen.wav,Airplane_49,1,47,airplane,24796,A,hapticgen,vibration,audio_vibration/vibration/1-24796-A-47-vib-hapticgen.wav
4-161519-A-19-vib-hapticgen.wav,Thunderstorm_49,4,19,thunderstorm,161519,A,hapticgen,vibration,audio_vibration/vibration/4-161519-A-19-vib-hapticgen.wav
3-171937-A-34-vib-pitchmatch.wav,Can_Opening_48,3,34,can_opening,171937,A,pitchmatch,vibration,audio_vibration/vibration/3-171937-A-34-vib-pitchmatch.wav
3-147965-A-12-vib-freqshift.wav,Crackling_Fire_44,3,12,crackling_fire,147965,A,freqshift,vibration,audio_vibration/vibration/3-147965-A-12-vib-freqshift.wav
5-232272-A-44-vib-percept.wav,Engine_43,5,44,engine,232272,A,percept,vibration,audio_vibration/vibration/5-232272-A-44-vib-percept.wav
5-219242-A-37-vib-percept.wav,Clock_Alarm_44,5,37,clock_alarm,219242,A,percept,vibration,audio_vibration/vibration/5-219242-A-37-vib-percept.wav
2-68595-B-15-vib-percept.wav,Water_Drops_49,2,15,water_drops,68595,B,percept,vibration,audio_vibration/vibration/2-68595-B-15-vib-percept.wav
3-83527-A-4-vib-hapticgen.wav,Frog_46,3,4,frog,83527,A,hapticgen,vibration,audio_vibration/vibration/3-83527-A-4-vib-hapticgen.wav
4-198360-C-49-vib-hapticgen.wav,Hand_Saw_47,4,49,hand_saw,198360,C,hapticgen,vibration,audio_vibration/vibration/4-198360-C-49-vib-hapticgen.wav
5-214759-B-5-vib-percept.wav,Cat_42,5,5,cat,214759,B,percept,vibration,audio_vibration/vibration/5-214759-B-5-vib-percept.wav
4-165791-B-45-vib-pitchmatch.wav,Train_46,4,45,train,165791,B,pitchmatch,vibration,audio_vibration/vibration/4-165791-B-45-vib-pitchmatch.wav
5-263775-A-26-vib-hapticgen.wav,Laughing_42,5,26,laughing,263775,A,hapticgen,vibration,audio_vibration/vibration/5-263775-A-26-vib-hapticgen.wav
3-119120-D-48-vib-percept.wav,Fireworks_48,3,48,fireworks,119120,D,percept,vibration,audio_vibration/vibration/3-119120-D-48-vib-percept.wav
